product,date,title,rating,body,helpful_count
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",15/08/2023,"4.0 out of 5 stars
Lo recomiendo",4.0,Es bueno para la piel.  Ayuda a hidratar.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",14/08/2023,"4.0 out of 5 stars
Good cleaner",4.0,Add it to your face routine,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",25/08/2020,"4.0 out of 5 stars
Great cleanser but do not use for makeup removal",4.0,"Note: Cerave does not use the Restricted icon next to its name anymore so if you get a bottle without that next to the name, it doesn’t mean it’s an illegitimate product.  I compared to multiple bottles of the products from multiple stores, they just don’t use that icon anymore.This is a great cleanser, but it does not remove make up. I personally use it after I take my makeup off with a reusable make up remover pad, and then I use the cleanser. Occasionally though, since the make up remover pad does not remove every ounce of make up, I sometimes do you need to use a different cleanser after I take my makeup off. However, this is my number one choice for cleanser in the mornings before I put my makeup on and I absolutely love it. Just make sure your expectations of the product are realistic in that way!This product definitely leaves your skin feeling smooth, does not burn, and leaves you with a fresh canvas. I was very hesitant up the product at first because it actually feels more like a moisturizer and it doesn’t foam up, but it definitely is doing the job and my skin is doing a lot better now that I’m using this cleanser. Highly recommend, but again don’t use it for a make up removal.TL;DR:  Great product, don’t expect it to take your makeup off, perfect morning cleanser prior to makeup application.  Sensitive skin approved.",2
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",03/08/2023,"4.0 out of 5 stars
Limpia bien",4.0,Daja la piel suave y limpia,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",16/07/2023,"4.0 out of 5 stars
So far so good",4.0,Love this product! I use it daily and it seems to be working.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",14/12/2021,"4.0 out of 5 stars
It doesn’t lather, but my face looks AMAZING…",4.0,"I struggled with how I felt about this Hydrating cleanser when I first started using it because this particular one from the brand doesn’t lather.  The presence of soap bubbles in a product makes me feel like the product is really getting into the skin to clean…and this didn’t have any bubbles.  But I continued to use it andOH.  MY.  GOODNESS.My face looks so hydrated, the skin looks so smooth and plump and I look young in the face again!  I am SERIOUS!  I was using tea tree oil cleanser thinking I was helping my skin only for me to be stripping all of the good stuff away, and this product came along and saved me from all of the skincare mistakes I was making regarding my face.I am so happy.  I still wish it would foam, though.  I’m going to try the other cleansers from this brand that foam, but for anyone needing super hydration, THIS IS IT!",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",09/03/2023,"4.0 out of 5 stars
Great face wash",4.0,"I have sensitive skin and after having babies i had to find a different wash as my skin was changing. I tried this one and while I felt like it was like rubbing lotion on my face at first, it does the job, helps keep my face clear and moisturized. Great for dry/combo skin!",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",23/06/2023,"4.0 out of 5 stars
Works",4.0,"Cleanses your face, but I feel like it’s drying my skin. Not a big fan.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",21/06/2023,"4.0 out of 5 stars
Good",4.0,Helps clean my face but dries it out.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",03/07/2019,"4.0 out of 5 stars
Utility",4.0,"Here's my skin profile:Combination, acne prone skin. I use differin gel and Cerave moisturizer nightly. Other products I use regularly: salicylic acid pads, green tea toner, snail repair cream and various chemical and physical sunscreens. I do not wear make-up.This is a go-to. It cleanses my skin nicely without leaving it feeling stripped. It does not feel irritating around the eyes. It does not lather, which is something that I enjoy. The consistency is like that of a very thinand runny lotion. It is fragrance-free and it has no scent. I don't find it to be particularly hydrating per se, but it does not dry me out at all. I slightly prefer this to the Cetaphil sensitive skin cleanser, which has a similar profile and consistency to this one. This leaves my skin feeling a bit more cleansed and nurtured. I use this when I want to ""reset"" my skin and drop down to the bare basics. In my opinion, I think this is suitable for many people who consider their skin to be oily.I took off a star because this cleanser is really good for maintenance, but it doesn't really have any active ingredients to nurture or treat the skin. That's fine though; this product does what it says it will do. It cleanses the skin without irritating it and it is slightly hydrating. And that's it. It lacks a bit of pizazz but I still really enjoy this cleanser. This is a good amount for the price too.",5
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",01/01/2023,"4.0 out of 5 stars
Hay que lavar varias veces",4.0,"Se siente muy bien, pero hay que lavar y enjuagar varias veces para que realmente saque el maquillaje. Yo lo froto en mi cara y me enjuago y vuelvo y lo hago dos a tres veces y comoquiera me paso una toallita húmeda y todavîa me sale maquillaje, y eso que yo no uso base líquida sino polvo base que debería salir màs ràpido.",6
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",20/04/2023,"4.0 out of 5 stars
Not too hydrating",4.0,It makes my skin dry and i am breaking out. Not sure it suits my skin,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",06/03/2023,"4.0 out of 5 stars
My favorite face wash",4.0,It doesn’t lather y’all! So that takes getting used to. But it leaves you face feeling very moisturized. It doesn’t remove eye make up that well. That’s why 4 and not 5 review. But I just use a cheap pons cream for the eyes,3
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",12/07/2020,"4.0 out of 5 stars
Tired of dry skin after washing your face? Look no more",4.0,"I purchased this product because I was tired of my face drying out after face washes. I compared this product with the alternative Foaming Facial Cleanser prior to purchasing. I didn't purchase the foaming version because I heard that those actually cause your skin to become dry after wash.Pro:-The facewash is easy on the skin and does not foam up AT ALL. This is great for sensitive skins, but hard to get used to at first.-The pumping feature is great because I can consistently control the amount of the product every time I use it. Two pumps of the facewash are ideal for me-No artificial fragranceCon:-As I mentioned, this product does not foam up at all, and the consistency is sort of like gel/lotion. This was hard to get used to at first because it felt kind of gross. If you cannot get over the this fact then do not purchase.Overall this is a great face wash, no smell, no foam, but cleans your skin in a gentle manner. Highly recommend if you have dry or sensitive skin!",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",06/01/2023,"4.0 out of 5 stars
This is an amazing product! Will definitely buy it again when I need a refill.",4.0,"I have combination skin, and this was recommended to someone with the same sort of skin as me. This product has done a great job of keeping my skin nice and soft. Love it!",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",14/02/2023,"4.0 out of 5 stars
Love it",4.0,I  saw  this was recommended on Good morning America. I just turned 60 and decided I should try something with hydraulic acid in it. I'm really loving the results! My face is very soft and the cleanser is gentle.,4
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",06/03/2023,"4.0 out of 5 stars
Packaging",4.0,Lotion was picked soft padded envelope. The top had twisted open so that some of then lotion had leaked out. Poor packaging. Lotion is good.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",07/04/2023,"4.0 out of 5 stars
It’s not bad",4.0,It feels like lotion so I recommend a foaming cleanser but this felt pretty moisturizing,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",20/03/2023,"4.0 out of 5 stars
effective",4.0,"Very gentle for  my sensitive skin, You don’t feel dry after washing.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",11/12/2022,"4.0 out of 5 stars
Feels great but not sure how cleansing",4.0,"I have sensitive skin and it feels great, no breakouts. It’s probably just a deception most other cleansers use but it doesn’t foam up so it makes me feel it doesn’t clean but I feel clean after",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",26/11/2022,"4.0 out of 5 stars
gentle and nourishing",4.0,"this is such a good facial wash for those with moderately dry skin, its gentle and leaves my skin feeling soft and even silky. the only downside in my opinion is the price but i guess its worth it for good products.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",20/02/2023,"4.0 out of 5 stars
AMAZING",4.0,It might just be based on skin type but this cleared my acne so good 😊,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",20/01/2023,"4.0 out of 5 stars
Leaves skin clean and moisturized",4.0,Removes most makeup. I still use a makeup cloth just for mascara. It leaves skin soft and lightly moisturized feeling. I have sensitive skin and didn’t have any breakouts from it.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",03/03/2023,"4.0 out of 5 stars
Es bueno",4.0,Es un buen limpiador pero siento que no es tan fácil de limpiar pero es suave con la piel,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",20/03/2023,"4.0 out of 5 stars
Good product",4.0,"Works well, can use to remove light make-up if needed.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",14/01/2023,"4.0 out of 5 stars
Basic non-foamy face wash",4.0,I’ve used other Cera Ve face washes that were creamy & foamy. This is not at all foamy nor does it take off makeup as easily as the others.,2
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",20/03/2022,"4.0 out of 5 stars
Did not work for me",4.0,"It didnt work for me… i used it for 3 weeks straight twice a day morning and night with the cerave cream. I dont want to put 1 2 or 3 star just because it didnt work for me nothing is a fit-for-all product. There is around 70,000 people here that left a review that it worked for so give it a try!  Besides that i am glad i tried it and i will move on to try something else now!It didn’t increase or decrease the acne i have on my face and i do fall within the “dry to normal” skin type.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",06/02/2023,"4.0 out of 5 stars
Cleanser",4.0,"Made my face feel soft but, do wish it lathered some.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",07/01/2023,"4.0 out of 5 stars
Good Product",4.0,I like how it's cheaper to buy it here than a beauty store. Overall very smooth and not harsh on my face yet.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",17/11/2022,"4.0 out of 5 stars
Cleanser in gel",4.0,I like the size and texture. The smell is neutral. I don't like the fact is gel texture but don't make foam.,0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",09/09/2022,"4.0 out of 5 stars
Feels more like a lotion than a cleanser",4.0,"I have very sensitive skin and other cleansers often dry out my skin, this one is different, however it’s not as soapy or foamy like other cleansers. It feels like it’s a lotion or a moisturizer. It still cleans my skin very well, as I’m left with less oil and debris on my face",4
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",03/06/2020,"4.0 out of 5 stars
Great for sensitive skin",4.0,"So far so good! I have pretty sensitive skin and waste a lot of money on buying things that cause skin irrotation and have to give it away or throw it out. I easily get a rash from products that do not agree with my skin. I have used Dermologica face cleanser and I loved it, but it is so expensive. I would say this is comparable and 1/8 the cost. It is not drying, is either not scented or lighrly scented ( which I perfer), is mositizong, feels good going on and my skin feels good. I have been using it for about a week. I read a few diffrent articles about good gentle face washes and this came up everytime. I will have to see how my skin looks in a few weeks to dertimibe how useful it is for me.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",08/08/2021,"4.0 out of 5 stars
Better facial skin and budget solution",4.0,"My wife uses this Cerave hydrating facial cleanser for years to solve her acne problems.  After using it for years, we can tell that it is working really well to promote a clean face and better skin. It removes the excess dirt and its hyaluronic acid solution promotes a really good cleaning result. Note that it works for normal and dry skin. For sensitive skin, I would highly suggest consulting with a doctor.  Last but not the least, it is cheap and affortable.  The only complaint, it does take a period of time to see the improvement.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",04/04/2018,"4.0 out of 5 stars
I like it so far for dry skin, and it doesn't irritate my skin which is good",4.0,"I use this as a morning cleanser, as I heard it was a dupe in texture for the glossier milky jelly cleanser from some beauty youtubers. My cosrx low ph cleanser was starting to dry me out because of my dry skin in combination with the weather, so I wanted to opt for something even more gentle for my morning cleanser--since let's be honest, my skin isn't really all that dirty in the morning anyway, I just really need that nice cleansing feeling to start my day on the right note. The only thing is, I can't really say that I can tell or not if it's doing much for me, but it definitely does feel hydrating, and has some great ingredients.I will continue to use this as a morning cleanser strictly, and continue to double cleanse with my klairs cleansing oil and cosrx low ph cleanser. I don't think people are using this product correctly exactly...it shouldn't be for use of taking off tons of makeup, use an oil cleanser for that and double cleanse with this or use it as a nice morning cleanser because it's so lovely and gentle and jelly-like.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",15/09/2019,"4.0 out of 5 stars
Seller is Very Lazy but the product is great.",4.0,"Great product and not drying to the skin. Best when used with silicone facial brush (see photo) for more clean and to exfoliate the face gently. Best to apply moisturizer afterwards for soft and super hydrated skin. 4 stars instead of 5 because I wish it could clean better but I understand the product is super gentle and wants to market it as such. To add soap to the ingredients will make it not super gentle. To solve this dilemma, messaging using silicone facial brush in circular  motion is the answer.I'm disappointed with the seller because the container was made of a folded carton with no tape to secure the products (see photo). Needless to say the box was already opened when I received it. A simple tape would have secured the products but I guess that's too much work for the seller or the seller simply didn't care if the customers received the box opened or not. There's no excuse for such attitude especially if selling is your livelihood!!!",2
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",17/06/2021,"4.0 out of 5 stars
Lightweight - doesn’t work perfect especially on on eye makeup",4.0,"It’s subpar. The pros are- super light, doesn’t break me out. The cons - almost too light weight; it doesn’t always take off my eye makeup I.e. eyeliner, mascara etc. So I always take off my eye makeup first with micellar water then I will use this face wash twice to make sure I got all my makeup off my face. However every time I wash my face I have to do it multiple times to get the make up off my face. The consistency is definitely closer to a serum kind of feeling than the other face wash consistencies that I am used to.",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",28/10/2022,"4.0 out of 5 stars
Love it!",4.0,"I love it, it has really helped my dry skin keep hydrated. I only wish that it was cruelty free :(",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",16/04/2022,"4.0 out of 5 stars
Great for dry skin",4.0,"My husband and I both have dry skin and love this! We were using a cleanser that was more of a gel consistency and it was fine but we could tell a HUGE difference when we started using this. It is great! The only complaint I have is that I wish it suds just a tiny bit, but we will still continue to use it maybe forever!",0
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",24/12/2022,"4.0 out of 5 stars
It moisturizes so well.",4.0,I like the moisturizing aspect as well as the way it cleanses.,2
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",04/01/2021,"4.0 out of 5 stars
8/10",4.0,"I haven't been using it for too long and I did breakout a little from this cleanser but I do with most new products. People seem to be concerned about the ® symbol not being on the bottle. Mine didn't come with the symbol but it's the same at my local store. It smells fragrance free and has a very different texture than most cleansers. It doesn't foam up at all but makes the skin soft. My only complaint is how it was packaged. It was packaged with no protection at all, no bubble wrap or anything. It still came in good condition but some people might not be as lucky.",2
"Amazon.com: Customer reviews: CeraVe Hydrating Facial Cleanser | Moisturizing Non-Foaming Face Wash with Hyaluronic Acid, Ceramides and Glycerin | Fragrance Free Paraben Free | 16 Fluid Ounce",16/12/2022,"4.0 out of 5 stars
Does not contain sunscreen or other ingredients",4.0,The ingredient list on the listing is not accurate to what's on the bottle,0
