Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
5,"i used to use a salicylic acid face wash twice a day and a leave on benzoyl peroxide lotion at night. i found my skin was often red and flaky in spots, but i still had acne. finally i decided to try something else. i switched to the cerave salicylic acid acne treatment am and pm and moved to a 10% benzoyl peroxide wash morning and night (leaving the wash on for 2 minutes at a time). huge improvement. all the redness and flaking cleared up. i don't even need to add a moisturizer except around my eyes. my acne is a somewhat better, but not completely cleared up.for reference although i am a 50 year old female, i still have combination to oily skin. when i was younger i had pretty bad cystic acne.works without irritation",CeraVe,"['salicylic', 'acid', 'benzoyl', 'peroxide', 'red', 'flaky', 'spots', 'decided', 'switched', 'salicylic', 'acid', 'treatment', 'moved', 'benzoyl', 'peroxide', 'leaving', 'minutes', 'huge', 'redness', 'flaking', 'cleared', 'nt', 'add', 'eyes', 'not', 'completely', 'cleared', 'up for', 'reference', 'female', 'combination', 'pretty', 'bad', 'cystic', 'acne works', 'irritation']",salicylic acid benzoyl peroxide red flaky spot decided switched salicylic acid treatment moved benzoyl peroxide leaving minute huge redness flaking cleared nt add eye not completely cleared up for reference female combination pretty bad cystic acne works irritation,-0.016666666666666625,negative
5,a great spot treatment for my oily skin. it eliminates blemishes overnight without being overly harsh and irritating my skin. this is a integral part of my skin care regimen nowreally nice balances,CeraVe,"['spot', 'treatment', 'eliminates', 'blemishes', 'overnight', 'overly', 'harsh', 'irritating', 'integral', 'regimen', 'nowreally', 'nice', 'balances']",spot treatment eliminates blemish overnight overly harsh irritating integral regimen nowreally nice balance,-3.700743415417188e-17,negative
5,i am in my mid 30s and started having acne problems out of nowhere. kept getting what i call “hidden pimples” on my chin that would take weeks to clear and i was very self conscious about it. ordered this after reading the reviews and i really can’t be happier. it has cleared my acne and kept it away. it also hasn’t dried my skin out like other similar products do. i apply two to three times a day.has been such a big help,CeraVe,"['mid', 'hidden', 'pimples', 'chin', 'weeks', 'conscious', 'reading', 'reviews', 'happier', 'cleared', 'dried', 'products', 'times', 'day has']",mid hidden pimple chin week conscious reading review happier cleared dried product time day has,-0.06666666666666667,negative
5,item as described. i didn’t use product long enough to see results.skincare,CeraVe,"['item', 'results skincare']",item results skincare,0.0,neutral
5,i never write reviews but this is the only thing that has worked! i have been dealing with hormonal acne for quite some time now and this finally has it under control! it does make your face a little dry but i just use a barrier repair moisturizer and milky toner with it! i am so thankful that there is something that helps kill the acne and prevent new pimples. now to heal the scars!works in the matter of days!,CeraVe,"['write', 'reviews', 'dealing', 'barrier', 'repair', 'milky', 'toner', 'thankful', 'helps', 'kill', 'prevent', 'pimples', 'heal', 'scars', 'matter', 'days']",write review dealing barrier repair milky toner thankful help kill prevent pimple heal scar matter day,0.0,neutral
5,i hardly ever take the time to write reviews but this one deserves it. this gel has cured a decade long cystic acne break out issue for me. i need so little of it per use that i’m also guessing i’ll have the tube for years before. i follow my evening skin care routine with washing and moisturizing and then i add a little of this gel all around any problem spots and go to bed. it reduces acne and redness over night and break outs don’t even get a chance to start. 10/10 ceraveamazing product,CeraVe,"['write', 'reviews', 'deserves', 'cured', 'decade', 'cystic', 'break', 'guessing', 'follow', 'evening', 'washing', 'add', 'spots', 'bed', 'reduces', 'redness', 'break', 'outs', 'chance', 'start', 'ceraveamazing']",write review deserves cured decade cystic break guessing follow evening washing add spot bed reduces redness break out chance start ceraveamazing,0.0,neutral
5,"70 years old with rosacea since age 10, see a dermatologist and use rx metrogel. but nothing is the cure. break throughs happen with large bumps, swelling and redness. this 2% salicylic acid with niacin and aha can be used 1-3 times daily as a spot treatment. it decreases redness and keeps the eruptions from looking like we have meth face going on. you need a wide brimmed sun hat to protect your skin. if you have rosacea you already know that.acne not meth sores",CeraVe,"['rosacea', 'rx', 'metrogel', 'cure', 'break', 'throughs', 'happen', 'bumps', 'swelling', 'redness', 'salicylic', 'acid', 'niacin', 'aha', 'times', 'spot', 'treatment', 'decreases', 'redness', 'eruptions', 'meth', 'wide', 'brimmed', 'hat', 'protect', 'rosacea', 'that acne', 'not', 'meth', 'sores']",rosacea rx metrogel cure break throughs happen bump swelling redness salicylic acid niacin aha time spot treatment decrease redness eruption meth wide brimmed hat protect rosacea that acne not meth sore,-0.1,negative
5,"my poor 14-year-old was having terrible acne outbreaks. i was buying all sorts of products to help, but this one is finally the answer! it dries it all out and does so quickly without over-drying his skin. he also has sensitive skin and this works well for him.this works!",CeraVe,"['poor', 'terrible', 'outbreaks', 'buying', 'sorts', 'products', 'answer', 'dries', 'overdrying', 'him this']",poor terrible outbreak buying sort product answer dry overdrying him this,-0.4888888888888889,negative
5,not for sensitive skin. it works though. takes a couple weeks after everyday use.it stings some.. but it's working. 2 weeks and my teen sons acne has improved,CeraVe,"['not', 'takes', 'couple', 'weeks', 'use it', 'stings', 'weeks', 'teen', 'sons', 'improved']",not take couple week use it sting week teen son improved,0.0,neutral
5,it’s very goodcerave acid acne treatment,CeraVe,"['goodcerave', 'acid', 'treatment']",goodcerave acid treatment,0.0,neutral
5,"i am a 75 year old with acne and have tried everything. this is it!!! my issues just almost clear up and then start again, not so with this. my problem is ingrown hairs on my chin and they just keep coming. i can use this on the whole area w/o excessive drying. its clearing up no new crap coming. no fragrance detectable. seriously could be used on whol face if needed. just get it!holy grail",CeraVe,"['issues', 'start', 'not', 'ingrown', 'hairs', 'chin', 'coming', 'wo', 'excessive', 'clearing', 'crap', 'coming', 'detectable', 'whol', 'holy', 'grail']",issue start not ingrown hair chin coming wo excessive clearing crap coming detectable whol holy grail,-0.525,negative
5,this product is very useful and is helpingamazing,CeraVe,['helpingamazing'],helpingamazing,0.0,neutral
5,i use the treatment in the morning and the gel at night. serum both am and pm. if irritation occur take a day off and start again. do not give up and moisturize your face. use sunscreen! while treating ur acne. recommended brand: solbar zinc spf38it  is not a scam,CeraVe,"['treatment', 'irritation', 'occur', 'start', 'not', 'treating', 'ur', 'recommended', 'solbar', 'zinc', 'not', 'scam']",treatment irritation occur start not treating ur recommended solbar zinc not scam,0.0,neutral
5,it helped me with my breakout and swelling.helped my acne,CeraVe,"['helped', 'breakout', 'swelling helped']",helped breakout swelling helped,0.0,neutral
5,this product has definitely helped with controlling my breakouts. skin is better since i started using this.  it feels good on your face. i have sensitive skin and have no issues with this product. the smell isn’t the best but the fact that it actually works and feels good on is 5 stars!works great!!,CeraVe,"['helped', 'controlling', 'breakouts', 'feels', 'issues', 'feels', 'stars']",helped controlling breakout feel issue feel star,0.0,neutral
5,best facial cleaning company there usncerave,CeraVe,"['cleaning', 'company', 'usncerave']",cleaning company usncerave,0.0,neutral
5,"i have oily yet sensitive skin, i tend to get white heads and this helps unblock my pores but is non drying like other acne meds.  yes, i recommend!great for sensitive skin",CeraVe,"['tend', 'heads', 'helps', 'unblock', 'pores', 'meds', 'recommend']",tend head help unblock pore med recommend,0.0,neutral
5,"use the same brand foaming face wash and this for trouble spots and your good to go.not many things have ever worked for me, this dose.",CeraVe,"['trouble', 'spots', 'go not', 'dose']",trouble spot go not dose,-0.2,negative
5,this stuff really works. i already see a difference in my face. my acne is finally clearing up.i finally found something that works,CeraVe,"['clearing', 'up i']",clearing up i,0.0,neutral
4,just  a little quantity regularly and the spots beneath my chin faded away. i also follow up with the moisturizer to avoid dryness.it works!!!,La Roche-Posay,"['quantity', 'regularly', 'spots', 'beneath', 'chin', 'faded', 'follow', 'avoid', 'dryness it']",quantity regularly spot beneath chin faded follow avoid dryness it,0.0,neutral
4,this product is realllyyy good for whiteheads. i’ll put this on a white head and either the next day or day after it will be risen! but i wouldn’t just put it everywhere bc it has made my skin mad sensitive and kind of burn if i put too much on!harsh but effective!,La Roche-Posay,"['realllyyy', 'whiteheads', 'head', 'risen', 'bc', 'mad', 'burn', 'harsh', 'effective']",realllyyy whitehead head risen bc mad burn harsh effective,-0.075,negative
4,"i use this in the morning under my makeup on the bigger pimples and by days end, it seems to have had an effect on the size. definitely will continue usingdecent spot treatment",La Roche-Posay,"['bigger', 'pimples', 'days', 'size', 'continue', 'usingdecent', 'spot', 'treatment']",bigger pimple day size continue usingdecent spot treatment,0.0,neutral
4,i ordered again because my sons face became better but little bit rednessit helps but not immediately,La Roche-Posay,"['sons', 'rednessit', 'helps', 'not']",son rednessit help not,0.0,neutral
4,"this works rlly well… the only thing is that when u use it too much it leaves a rough, dry cast over pimples and it makes them more noticeable until it goes away. other than that it worksi really like it",La Roche-Posay,"['rlly', 'leaves', 'rough', 'cast', 'pimples', 'noticeable', 'worksi']",rlly leaf rough cast pimple noticeable worksi,-0.1,negative
4,i’m using it as spot treatment and so far so good. i watched tiktok videos from dermatologists saying not to use it all over the face. it works by drying out the pimples.works if used as spot treatment,La Roche-Posay,"['spot', 'treatment', 'watched', 'tiktok', 'videos', 'dermatologists', 'not', 'pimples works', 'spot', 'treatment']",spot treatment watched tiktok video dermatologist not pimples works spot treatment,0.0,neutral
4,plz do a test. i did a spot test nd my whole face swelled up. i hate that i cant use any acne spot products. i already use this brands wash nd moisturizer so i was hoping for this.allergic,La Roche-Posay,"['plz', 'spot', 'swelled', 'hate', 'spot', 'products', 'brands', 'hoping', 'this allergic']",plz spot swelled hate spot product brand hoping this allergic,-0.8,negative
4,"this works fairly well, but doesn't get rid of the blemishes, just dries them out temporarily.blemish cream",La Roche-Posay,"['nt', 'rid', 'blemishes', 'dries', 'temporarily blemish']",nt rid blemish dry temporarily blemish,-0.06666666666666665,negative
4,it works but like many skin products you have to use it for a while before you see any results. it made my skin very dry when i first started using it and i had to alternate between using this product and moisturizer. i did see great results after a a few weeks of use!works after a while,La Roche-Posay,"['products', 'alternate', 'weeks']",product alternate week,0.0,neutral
4,works good on pimples and marks. it dries the skin though. so you might not want to use it everyday unless you have oily skin.dries the skin,La Roche-Posay,"['pimples', 'marks', 'dries', 'not', 'skin dries']",pimple mark dry not skin dries,-0.06666666666666665,negative
4,i read the directions and it mentions that it is very drying. they are not kidding! it definitely dried out the pimple but it also severely dried the skin around it too. in the future i plan to only dab a tiny amount directly on the pimple.read the directions,La Roche-Posay,"['read', 'directions', 'mentions', 'not', 'kidding', 'dried', 'pimple', 'severely', 'dried', 'future', 'plan', 'dab', 'tiny', 'pimple read', 'directions']",read direction mention not kidding dried pimple severely dried future plan dab tiny pimple read direction,-0.1,negative
4,"i have been having horrible breakouts recently. and this topical cream by la roche-posay has been the only thing that made my skin clear up. it dries out all types of acne pretty fast--even the angry, bulging, aching cystic ones. and it does a far better job than any other acne treatments i have tried.that being said, there are some minor downsides that are worth mentioning. first, it is really drying and excessive application can make your skin flake off. so start with using this just once a day, and only apply the smallest amount necessary. second, while the product description says this cream is good for blemishes too, it is only true in the sense that it prevents blemishes from further infection. from my experience it has had zero effect on reducing scarring or hyper-pigmentation that results from a breakout.i have been having horrible breakouts recently",La Roche-Posay,"['horrible', 'breakouts', 'topical', 'rocheposay', 'dries', 'types', 'pretty', 'fast', 'angry', 'bulging', 'aching', 'cystic', 'job', 'treatments', 'tried that', 'minor', 'downsides', 'worth', 'mentioning', 'excessive', 'application', 'flake', 'start', 'blemishes', 'true', 'sense', 'prevents', 'blemishes', 'infection', 'experience', 'reducing', 'scarring', 'hyperpigmentation', 'breakout i', 'horrible', 'breakouts']",horrible breakout topical rocheposay dry type pretty fast angry bulging aching cystic job treatment tried that minor downside worth mentioning excessive application flake start blemish true sense prevents blemish infection experience reducing scarring hyperpigmentation breakout i horrible breakout,-0.1606060606060606,negative
4,i've been using this for four days so far and i can see and feel a difference in my skin. i am in my late 20s and suffer from cystic acne and have tried a lot of different products. i'm still skeptical so that is why only four stars at this time but my skin does look much clearer! it's drying but not the same as other products i have used. i am using a lotion morning and night with it to help keep my skin moisturized but the one i am using is not from this brand. it's a little on the high side price wise but it's working so i think it's worth it.i've been using this for four days so far and ...,La Roche-Posay,"['days', 'late', 'suffer', 'cystic', 'products', 'skeptical', 'stars', 'clearer', 'not', 'products', 'not', 'wise', 'worth', 'it i', 'days']",day late suffer cystic product skeptical star clearer not product not wise worth it i day,-0.21249999999999997,negative
4,"i have been using this products for almost two months.  initially, it made my skin dry and patchy but over time i think my skin has gotten used to it.  i use it morning and night, and quite possible have the best skin i've seen in 10 years!  i have extremely oily and acne prone skin that usually acts up around my cycle- cystic bad stuff.  not anymore!  i get occasional white heads and breakouts because of my oily skin, but they are gone in no time.  also works great on the bumps on my forehead (the ones that never 'breakout', just sit there under the surface.  i have tried everything from acutane to proactive (i will never use either again) to vitamins. i will definetly buy this again!works well for me, but time will tell",La Roche-Posay,"['products', 'months', 'initially', 'patchy', 'extremely', 'prone', 'acts', 'cycle', 'cystic', 'bad', 'not', 'occasional', 'heads', 'breakouts', 'bumps', 'forehead', 'breakout', 'sit', 'surface', 'acutane', 'proactive', 'vitamins', 'definetly']",product month initially patchy extremely prone act cycle cystic bad not occasional head breakout bump forehead breakout sit surface acutane proactive vitamin definetly,-0.20624999999999996,negative
4,i would the like the product to have a expiry date little longer .i purchased it in jan 2021 and it says expiry may 2021.the sellers must have new stock to avoid this in future.too short expiry date,La Roche-Posay,"['expiry', 'jan', 'expiry', ' the', 'sellers', 'stock', 'avoid', 'future too', 'short', 'expiry']",expiry jan expiry  the seller stock avoid future too short expiry,0.0,neutral
4,"so just getting started with this, i have pretty dry skin naturally but haven’t been getting “crazy” dry like others mention. i hope this helps as i’ve heard lots of great things about it! no strong smell and goes on nicely.not too drying",La Roche-Posay,"['pretty', 'naturally', 'crazy', 'mention', 'hope', 'helps', 'heard', 'lots', 'strong', 'nicely not']",pretty naturally crazy mention hope help heard lot strong nicely not,-0.05416666666666667,negative
4,i am sensitive skin and it didn’t work well on me for the acnenot work very well on me,La Roche-Posay,['acnenot'],acnenot,0.0,neutral
4,"i have tried many products for my daughters acne. she has very sensitive skin. most products make her skin very dried out and some have even made her acne worse. she uses the effaclar only once a day. it has helped clear up her acne and hasn't dried out her skin, i would recommend this product because it doesn't dry the skin out and it does clear up the acne. it did take about 3 weeks to see a difference but its worth buying the product, especially for a teenage girl with bad acne.effaclar does work",La Roche-Posay,"['products', 'daughters', 'products', 'dried', 'worse', 'effaclar', 'helped', 'nt', 'dried', 'recommend', 'nt', 'weeks', 'worth', 'buying', 'teenage', 'girl', 'bad', 'acne effaclar']",product daughter product dried worse effaclar helped nt dried recommend nt week worth buying teenage girl bad acne effaclar,-0.19999999999999996,negative
4,"i have been using effaclar duo for a long time but this is the first time to use the one ""made in usa"", since i bought a bunch of this particular products whenever i went to europe. since i moved to the us, i didn't get a chance to travel any european countries and ended up with finding the same product on amazon. this is thicker and more opaque compared to what i used to use but still working well on break out so i would keep buying this on amazon.a bit different the french product but still working well on break out.",La Roche-Posay,"['effaclar', 'duo', 'usa', 'bunch', 'products', 'europe', 'moved', 'nt', 'chance', 'travel', 'european', 'countries', 'finding', 'amazon', 'thicker', 'opaque', 'compared', 'break', 'buying', 'amazon a', 'french', 'break']",effaclar duo usa bunch product europe moved nt chance travel european country finding amazon thicker opaque compared break buying amazon a french break,0.0,neutral
4,"it works very well but it causes certain parts of my face to scab up and peel like a bad sunburn. maybe i use too much, too often in that area. be careful. just a dot...it works very well but...",La Roche-Posay,"['scab', 'peel', 'bad', 'sunburn', 'careful', 'dot']",scab peel bad sunburn careful dot,-0.3999999999999999,negative
4,"my face got red and i felt itchiness but it is like that for the first couple days (for some people). but it's the only thing that cleared my face in around four days. it's good for black heads, white heads and all kind of acne.it works",La Roche-Posay,"['red', 'itchiness', 'couple', 'days', 'cleared', 'days', 'black', 'heads', 'heads', 'acne it']",red itchiness couple day cleared day black head head acne it,-0.08333333333333333,negative
4,"a good product, i used for my back acne, it worked . but it dries out the skin and after i got irritation , itchinessgood product",La Roche-Posay,"['dries', 'irritation', 'itchinessgood']",dry irritation itchinessgood,-0.06666666666666665,negative
4,"i typically use this product for when i have an outbreak and it clears it up in a few days. however, you may want to know that when you use it as an all over preventive routine then keep in mind that whatever you didn't see under the surface will come up to pass but give it a chance and it'll do what it's supposed to.it dries up pimples",La Roche-Posay,"['typically', 'outbreak', 'clears', 'days', 'preventive', 'mind', 'nt', 'surface', 'pass', 'chance', 'supposed', 'to it', 'dries', 'pimples']",typically outbreak clear day preventive mind nt surface pas chance supposed to it dry pimple,-0.04444444444444443,negative
4,"i have had very severe acne problems over my life. i haven't had the worst on my face but definitely enough to try the more expensive products. this product works, it honestly does. as long as you don't pick at the acne, and put this on once or twice a day in the morning and at night.works great.",La Roche-Posay,"['severe', 'life', 'nt', 'worst', 'expensive', 'products', 'nt', 'pick', 'night works']",severe life nt worst expensive product nt pick night works,-0.75,negative
4,don't think i would buy it again. but it seemed to work a bit.works okay,La Roche-Posay,"['nt', 'bit works']",nt bit works,0.0,neutral
4,this item do have some effect but do not reach my anticipationgood,La Roche-Posay,"['item', 'not', 'reach', 'anticipationgood']",item not reach anticipationgood,0.0,neutral
4,"do not use this in large areas if you have sensitive skin. it is not an overnight miracle, but who can expect that. it will help reduce redness.do not use this in large areas if you have ...",La Roche-Posay,"['not', 'not', 'overnight', 'miracle', 'expect', 'redness do', 'not']",not not overnight miracle expect redness do not,0.0,neutral
4,"very good, my skin is very clear, but a little drythis product dont lie 💪😎",La Roche-Posay,"['drythis', 'lie']",drythis lie,0.0,neutral
4,be carefull with this product if you have sensitive skinfour stars,La Roche-Posay,"['carefull', 'skinfour', 'stars']",carefull skinfour star,0.0,neutral
4,"i have use this product for years and it can help reduce size of acne and prevent breakout. though it cannot really ""cure"" acne problem but my skin looks better when using it.help prevent breakout",La Roche-Posay,"['size', 'prevent', 'breakout', 'not', 'cure', 'it help', 'prevent', 'breakout']",size prevent breakout not cure it help prevent breakout,0.0,neutral
4,i like this product because it does not dry out my face.  it definitely calms acne and makes it disappear much sooner than if no product.acne treatment,La Roche-Posay,"['not', 'calms', 'disappear', 'sooner', 'product acne', 'treatment']",not calm disappear sooner product acne treatment,-0.15000000000000002,negative
4,👍🏻👍🏻👍🏻👍🏻four stars,La Roche-Posay,['stars'],star,0.0,neutral
4,"it was for my daughter. no complaints. she has been putting more photos on facebook, that may be a result.useful",La Roche-Posay,"['daughter', 'complaints', 'putting', 'photos', 'facebook', 'result useful']",daughter complaint putting photo facebook result useful,0.0,neutral
4,i think this cream works well.four stars,La Roche-Posay,"['well four', 'stars']",well four star,0.0,neutral
4,was not the best considering benzoyl p. just drying on skin and nothing else.think before you purchase it,La Roche-Posay,"['not', 'benzoyl', 'else think', 'purchase']",not benzoyl else think purchase,0.0,neutral
4,"works great, but make sure to use moisturizer.four stars",La Roche-Posay,"['moisturizer four', 'stars']",moisturizer four star,0.0,neutral
4,goodfour stars,La Roche-Posay,"['goodfour', 'stars']",goodfour star,0.0,neutral
4,"before i steam on ahead with my review i'll fill you in on skin's background so you'll have an idea what i'm dealing with. if you can't be arsed reading the entire thing, read the bottom line.throughout my teens, i had good skin. i did have the occasional breakout around my time of the month but other than that, i managed to escape acne in my school years. same deal as i got older, my skin is combination of oily and dry in some places. in the past 2 years, (i'm 24) i started getting these absolutely gorgeous breakouts just under my chin and my neck, and they were entirely hormonal, by the way ladies, if you get the odd breakout around your period, whatever side breaks out is the ovary that ovulates apparently. anyway, these breakouts where large, under the skin numbers and they were pretty painful. i'm sorry to say that i am a picker. disgusting but i find it satisfying. obviously, i am insane. after about six months of 'dude, what is that on your neck?!' i went to the doctor, who prescribed zineryt which quickly got rid off the problem.some 18 months later i moved to ny (from ireland), and october 2013 i started a different pill, cerazette, and after about 9 weeks of various other side affects (nothing major) i started to break out around my chin and lower jaw in general. proper cystic acne. painful, and didn't always come to a head. it took me a while to realize it was my pill that was causing this, it looked terrible. red, painful and just plain abysmal, for someone who never really had acne. i came off cerazette and after about two weeks, there was a small improvement, but honestly, nothing major. i came off it in around february off this year. i tried zineryt again which, to my dismay, only improved it a small amount. i also tried burt's bee's acne targeted spot treatment, which in all fairness, i imagine would work pretty well for someone who had a few breakouts, as it did clear up my skin a bit. about 3 weeks ago i was speaking to a friend and she put me onto effaclar duo. she said she recommended it to everyone and it worked wonders for her, and in fairness, her skin was worse than mine.  she said i could order it online, however the benefit of living in nyc and not a small town in ireland is that i can now easily access such things. i bought this in duane reade by the way, not amazon, but i read all my reviews on amazon before purchasing. i think it was $31 altogether, and then after i week i purchased the foaming cleanser. anyway, i applied this when i got home and when i woke up the next day, i swear there was an improvement. i was practically skipping about my apartment. over the next few days i continued using it morning and night, after i gently cleansed my face. on day 3 i noticed my skin started getting tighter, and by the end of the day in work i noticed that it had become, dry, flaky and patchy under my make up. i knew this would happen so i wasn't surprised, but still, lizard skin = horrible. i applied avene cicalfate restorative cream to my dry skin but also kept using effaclar duo, i just skipped wearing make up for a few days and the dry skin passed as quickly as it arrived.its now just over 2 weeks later and my skin is about 80% better. the effaclar duo has reduced the redness and scaring as well as controlled the breakouts, plus its brought all those horrible lurker type spots to a head. some people act surprised when something like this makes them break out, they don't seem to get that its bringing everything to a head. it has to get a little bit worse before it can get better.seeing as i've rambled on long enough i may as well mention the difference in the european version and the american, which has 5% bp, unlike the french version. i mentioned to my friend (who, living in ireland, obviously used the french version) said that she too experienced the dry, flaky skin for a few days. however, i've found that if i use this too often it slightly burns my face, which is why i gave it 4 stars. lizard skin i can deal with, a red burning face for a few minutes is a bit much for 5 stars. also, its cheaper at home, around 14/15 gbp, which even with conversion, works out cheaper. benzoyl peroxide isn't exactly known to do wonders for the skin, so after my skin clears up i'm going to get my sister to airmail some off the french version, or just stock up when i return home.the foaming cleanser is nice, but i found using both right after each other doesn't help much with the burning skin sensation. possibly my skin is a tad more sensitive than i thought it was. furthermore, i've increased my water intake in an attempt to improve my skin, but bottom line, i'm pretty sure its the effaclar duo that's doing the hard work. pretty soon i hope to stop using my heavy duty mac concealer. speaking of which, i've also made sure i apply said concealer with clean brushes and sponges.apologies for long review, long & short off it, i recommend you give it a whirl!works well",La Roche-Posay,"['steam', 'background', 'idea', 'dealing', 'nt', 'arsed', 'reading', 'entire', 'read', 'line throughout', 'teens', 'occasional', 'breakout', 'managed', 'escape', 'school', 'deal', 'combination', 'absolutely', 'gorgeous', 'breakouts', 'chin', 'neck', 'ladies', 'odd', 'breakout', 'period', 'breaks', 'ovary', 'ovulates', 'breakouts', 'pretty', 'painful', 'picker', 'disgusting', 'satisfying', 'insane', 'months', 'dude', 'neck', 'doctor', 'prescribed', 'zineryt', 'rid', 'problem some', 'months', 'moved', 'ny', 'ireland', 'october', 'pill', 'cerazette', 'weeks', 'major', 'break', 'chin', 'jaw', 'proper', 'cystic', 'painful', 'nt', 'head', 'realize', 'pill', 'causing', 'looked', 'terrible', 'red', 'painful', 'plain', 'abysmal', 'cerazette', 'weeks', 'major', 'february', 'zineryt', 'dismay', 'improved', 'burt', 'bee', 'targeted', 'spot', 'treatment', 'fairness', 'imagine', 'pretty', 'breakouts', 'weeks', 'speaking', 'friend', 'effaclar', 'duo', 'recommended', 'wonders', 'fairness', 'worse', 'online', 'benefit', 'living', 'nyc', 'not', 'town', 'ireland', 'easily', 'access', 'duane', 'reade', 'not', 'amazon', 'read', 'reviews', 'amazon', 'purchasing', 'altogether', 'applied', 'woke', 'swear', 'practically', 'skipping', 'apartment', 'days', 'continued', 'gently', 'cleansed', 'tighter', 'flaky', 'patchy', 'happen', 'nt', 'surprised', 'lizard', 'horrible', 'applied', 'avene', 'cicalfate', 'restorative', 'effaclar', 'duo', 'skipped', 'wearing', 'days', 'passed', 'arrived its', 'weeks', 'effaclar', 'duo', 'reduced', 'redness', 'scaring', 'controlled', 'breakouts', 'brought', 'horrible', 'lurker', 'type', 'spots', 'head', 'surprised', 'break', 'nt', 'bringing', 'head', 'worse', 'better seeing', 'rambled', 'mention', 'european', 'version', 'american', 'bp', 'french', 'version', 'mentioned', 'friend', 'living', 'ireland', 'french', 'version', 'experienced', 'flaky', 'days', 'burns', 'stars', 'lizard', 'deal', 'red', 'burning', 'minutes', 'stars', 'cheaper', 'gbp', 'conversion', 'cheaper', 'benzoyl', 'peroxide', 'nt', 'wonders', 'clears', 'sister', 'airmail', 'french', 'version', 'stock', 'return', 'home the', 'nice', 'nt', 'burning', 'sensation', 'tad', 'increased', 'water', 'intake', 'attempt', 'improve', 'pretty', 'effaclar', 'duo', 'hard', 'pretty', 'hope', 'heavy', 'duty', 'mac', 'concealer', 'speaking', 'concealer', 'clean', 'brushes', 'sponges apologies', 'short', 'recommend', 'whirl']",steam background idea dealing nt arsed reading entire read line throughout teen occasional breakout managed escape school deal combination absolutely gorgeous breakout chin neck lady odd breakout period break ovary ovulates breakout pretty painful picker disgusting satisfying insane month dude neck doctor prescribed zineryt rid problem some month moved ny ireland october pill cerazette week major break chin jaw proper cystic painful nt head realize pill causing looked terrible red painful plain abysmal cerazette week major february zineryt dismay improved burt bee targeted spot treatment fairness imagine pretty breakout week speaking friend effaclar duo recommended wonder fairness worse online benefit living nyc not town ireland easily access duane reade not amazon read review amazon purchasing altogether applied woke swear practically skipping apartment day continued gently cleansed tighter flaky patchy happen nt surprised lizard horrible applied avene cicalfate restorative effaclar duo skipped wearing day passed arrived its week effaclar duo reduced redness scaring controlled breakout brought horrible lurker type spot head surprised break nt bringing head worse better seeing rambled mention european version american bp french version mentioned friend living ireland french version experienced flaky day burn star lizard deal red burning minute star cheaper gbp conversion cheaper benzoyl peroxide nt wonder clear sister airmail french version stock return home the nice nt burning sensation tad increased water intake attempt improve pretty effaclar duo hard pretty hope heavy duty mac concealer speaking concealer clean brush sponges apologies short recommend whirl,-0.07552602436323369,negative
4,"this works well and if i use it everyday it keeps away occasional adult acne.  i use it with the 3 step kit.  a little goes a long way.  if you use too much it may irritate your skin, so just a light layer works.  the size of the tube is disappointing, 1/2 the size that it used to be for the same price, so that’s a bummer.works well",La Roche-Posay,"['occasional', 'adult', 'step', 'kit', 'irritate', 'light', 'layer', 'size', 'disappointing', 'size', 'bummer works']",occasional adult step kit irritate light layer size disappointing size bummer works,-0.024999999999999994,negative
4,"my wife has adult acne flair ups from time to time and my pre-teen son just started getting acne.  my son has sensitive skin.  this was not a good product for him.  it appeared to make redness around the acne area worse for him, so we discontinued.  my wife used this for her breakouts.  she liked the results.  cleared up the breakout in a few days.  her skin had no reactions.  benzoyl peroxide does tend to dry the skin, so make sure you are using plenty of moisturizer.know your skin",La Roche-Posay,"['wife', 'adult', 'flair', 'preteen', 'son', 'son', 'not', 'appeared', 'redness', 'worse', 'discontinued', 'wife', 'breakouts', 'cleared', 'breakout', 'days', 'reactions', 'benzoyl', 'peroxide', 'tend', 'plenty', 'moisturizer know']",wife adult flair preteen son son not appeared redness worse discontinued wife breakout cleared breakout day reaction benzoyl peroxide tend plenty moisturizer know,-0.15000000000000002,negative
4,"the product does work well, just beware that it may discolor cloth that it comes in contact with.works well",La Roche-Posay,"['beware', 'discolor', 'cloth', 'contact', 'with works']",beware discolor cloth contact with works,0.0,neutral
5,i have had these black heads on my nose forever!! and now theyre gone like its only been 3 days i applied 2 times a day and although if you look really close theyre still there but theyre so much less noticeable and actually like not black anymore you know?? i got it cause i had a bad pimple on my nose tip and that is soooo much better now too although not completely gone (i messed with it so its probs my fault) anyway 10/10 just got a cleanser too!!!all i used was a cleanser and this and now the black heads on my nose are gone,La Roche-Posay,"['black', 'heads', 'nose', 'days', 'applied', 'times', 'close', 'noticeable', 'not', 'black', 'bad', 'pimple', 'nose', 'soooo', 'not', 'completely', 'messed', 'probs', 'fault', 'black', 'heads', 'nose']",black head nose day applied time close noticeable not black bad pimple nose soooo not completely messed probs fault black head nose,-0.19999999999999998,negative
