Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,VADER Polarity Score,VADER Sentiment
3,"i used the cerave, but it’s not moisturizing enough for me because i have very dry skin.  i would recommend it for normal skin.cerave",CeraVe,"['not', 'recommend', 'normal', 'skin cerave']",not recommend normal skin cerave,-0.2755,negative
3,i have been using this cleanser twice a day since  i bought and didn’t notice significant change on my skin. will continue using till last drop though. this is why my rating is average.just ok,CeraVe,"['notice', 'change', 'continue', 'drop', 'rating', 'average just']",notice change continue drop rating average just,-0.2732,negative
3,"this is a cream based product. i can feel how it is moisturizing, but i don’t need zits. i waited to clear up and tried again to be sure it was this product and i had more breakouts and my window of return expired. i wanted to try other products, but won’t risk it.not for my sensitive skin",CeraVe,"['based', 'zits', 'waited', 'breakouts', 'window', 'return', 'expired', 'products', 'risk', 'it not']",based zit waited breakout window return expired product risk it not,-0.2732,negative
3,"my skin is sensitive and sometimes when i would put this product on it made me red, itchy, and it did not heal my dry skin that well. i had to put tons on just to get the moisturized feeling i wanted.not that great for the price",CeraVe,"['red', 'itchy', 'not', 'heal', 'tons', 'wanted not']",red itchy not heal ton wanted not,-0.2732,negative
3,"don't get me wrong: it'll never break you out, it'll repair your skin barrier, and fade hyperpigmentation to even out your skin tone but it barely moisturizes since i have extremely dry skin and it pills a lot (creates crumbs on your face). you need to apply it on damp skin and rub it in extremely well, or apply it right after something wet like a serum or aloe vera in order for it to not pill. you could also just use it as a dedicated nighttime moisturizer if you don't want to risk someone seeing you pill at all.it'd be perfect for someone with an oily, sensitive skin type and they would not have much issue like i did. where you live also depends because in tropical humid climates like singapore, mexico, or the philippines, it absorbed into my skin easily and never pilled but the second i moved to a cold, dry climate in california, it pilled like crazy and didn't moisturize enough.if la roche posay changed the formulation to make it absorb better and never pill (or maybe added more moisture with hyaluronic acid/panthenol), this would probably be the best moisturizer on the market.perfect for oily, sensitive types and damaged skin barrier but pills if you don't know how to use it",La Roche-Posay,"['nt', 'wrong', 'break', 'repair', 'barrier', 'fade', 'hyperpigmentation', 'tone', 'barely', 'extremely', 'pills', 'creates', 'crumbs', 'damp', 'extremely', 'wet', 'aloe', 'vera', 'not', 'pill', 'dedicated', 'nighttime', 'nt', 'risk', 'pill', 'all it', 'perfect', 'type', 'not', 'live', 'depends', 'tropical', 'humid', 'climates', 'singapore', 'mexico', 'philippines', 'absorbed', 'easily', 'pilled', 'moved', 'cold', 'climate', 'california', 'pilled', 'crazy', 'nt', 'enough if', 'roche', 'posay', 'changed', 'formulation', 'absorb', 'pill', 'hyaluronic', 'acidpanthenol', 'market perfect', 'types', 'damaged', 'barrier', 'pills', 'nt']",nt wrong break repair barrier fade hyperpigmentation tone barely extremely pill creates crumb damp extremely wet aloe vera not pill dedicated nighttime nt risk pill all it perfect type not live depends tropical humid climate singapore mexico philippine absorbed easily pilled moved cold climate california pilled crazy nt enough if roche posay changed formulation absorb pill hyaluronic acidpanthenol market perfect type damaged barrier pill nt,-0.2652,negative
3,"i have used this product for several days now but i have not seen any results, later i will be giving my honest opinion that it does help to disappear the spots caused by acne on the faceno fragrance",CeraVe,"['days', 'not', 'honest', 'opinion', 'disappear', 'spots', 'caused', 'faceno']",day not honest opinion disappear spot caused faceno,-0.2584,negative
3,"the day cream feels exactly like an spf sunscreen. it goes on white and does not spread easily, so you need two pumps to cover the face. not sure about the retinol concentration and did not see any difference after half a bottle.mainly a sunscreen",CeraVe,"['feels', 'not', 'easily', 'pumps', 'cover', 'not', 'concentration', 'not', 'bottle mainly']",feel not easily pump cover not concentration not bottle mainly,-0.2584,negative
3,"product is very thick and does not spread easily. otherwise, i have not used long enough to review anything else about it.thick",CeraVe,"['not', 'easily', 'not', 'it thick']",not easily not it thick,-0.2584,negative
3,does not mix well with other products. it just pills off as you rub it indoes not play well with other products,CeraVe,"['not', 'mix', 'products', 'pills', 'indoes', 'not', 'play', 'products']",not mix product pill indoes not play product,-0.2584,negative
3,i was looking for a daily facial cleanser that at the same time cure my acne too. i bought this because of its ingredients hoping it would be what i’m looking for but it’s not. it’s simply a good value cleanser (price wise ) i didn’t feel that it does anything special to my skinnot for acne treatment,CeraVe,"['cure', 'ingredients', 'hoping', 'not', 'simply', 'wise', 'special', 'skinnot', 'treatment']",cure ingredient hoping not simply wise special skinnot treatment,-0.2528,negative
3,"fine cleanser, just not for me. made my oily skin feel dry and cracked. after i washed my face, i felt as if i opened my mouth, my skin would crack. did not make me break out, but did not clear my breakout either. simply didn’t work for my skin type. (sensitive, oily, fungal acne, white heads, textured)might irritate some skin types",CeraVe,"['fine', 'not', 'cracked', 'washed', 'mouth', 'crack', 'not', 'break', 'not', 'breakout', 'simply', 'type', 'fungal', 'heads', 'textured', 'irritate', 'types']",fine not cracked washed mouth crack not break not breakout simply type fungal head textured irritate type,-0.25,negative
3,the box this came is was torn open and they item had no seal or cap as you would assume it sould.box was open and ripped apart and no seal,CeraVe,"['torn', 'item', 'seal', 'cap', 'assume', 'sould box', 'ripped', 'seal']",torn item seal cap assume sould box ripped seal,-0.25,negative
3,"at first, i thought it was working but noticed that every time i used it, it would dry my skin out badly to the point it would be flaking and if i rubbed/tried to get rid of it, it would only create more flaky dryness.drys out my skin",CeraVe,"['badly', 'flaking', 'rubbedtried', 'rid', 'create', 'flaky', 'dryness drys']",badly flaking rubbedtried rid create flaky dryness drys,-0.25,negative
3,"love the product, beware buying to ship though…dropper was broken when i received it.dropper was broken when it came in",La Roche-Posay,"['love', 'beware', 'buying', 'ship', 'thoughdropper', 'broken', 'received', 'it dropper', 'broken']",love beware buying ship thoughdropper broken received it dropper broken,-0.25,negative
3,i love this moisturizer but the pump came broken and i haven’t been able to fix it. it falls off every time i use it!!!pump is broken,CeraVe,"['love', 'broken', 'falls', 'broken']",love broken fall broken,-0.25,negative
3,i’m worried 😦why this product doesn't come with a security seal?i’m worried,La Roche-Posay,"['worried', 'nt', 'security', 'seal', 'worried']",worried nt security seal worried,-0.25,negative
3,"i expected a little more reduction in swelling and darkness under my eyes when i use this cream, but maybe my 83 year old eyes are as good as they’ll get.it’s ok",CeraVe,"['expected', 'reduction', 'swelling', 'darkness', 'eyes', 'eyes', 'get it']",expected reduction swelling darkness eye eye get it,-0.25,negative
3,"i have been using this product for a while and it is light coverage, but it also leaves a lot residue and will not rub in the skin without flaking or clumping. not a fan and ended up switching to the cetaphil brand and much better quality.decent but flaky consistency",CeraVe,"['light', 'coverage', 'leaves', 'residue', 'not', 'flaking', 'clumping', 'not', 'fan', 'switching', 'cetaphil', 'quality decent', 'flaky', 'consistency']",light coverage leaf residue not flaking clumping not fan switching cetaphil quality decent flaky consistency,-0.2411,negative
3,"i expected a lot more quality for cerave. the product is very watered down (compared to others), you have to use a lot of it you feel any results. you can't use it in your face, it burns.not the best, jus acceptable",CeraVe,"['expected', 'quality', 'watered', 'compared', 'nt', 'burns not', 'jus', 'acceptable']",expected quality watered compared nt burns not jus acceptable,-0.2411,negative
3,"i like this brand, but this serum felt sticky/tacky.  not a fan of this product.did not like it for daytime",La Roche-Posay,"['stickytacky', 'not', 'fan', 'product did', 'not', 'daytime']",stickytacky not fan product did not daytime,-0.2411,negative
3,"therw is ni qr code, no exp.dateit was not an original item",La Roche-Posay,"['therw', 'qr', 'code', 'exp dateit', 'not', 'original', 'item']",therw qr code exp dateit not original item,-0.2411,negative
3,"this is an effective spot treatment, but i have to use it very sparingly. i noticed that cystic pimples and whiteheads dried up and went away more quickly than if left to their own devices. it didn't help prevent new pimples, though. it also is very irritating on sensitive skin, so i only used it at most about 2-3x a week -- any more than that and my skin would get very dry. you def have to moisturize with this (and you should anyway)!i also had issues with this causing intense redness and itchiness on my neck and around my eyelids, like a rash, even though i was very careful not to put product there. i realized that my moisturizer was moving it around to those areas, so i started applying this after moisturizing my neck and eye area, and then just patting some moisturizer on top after the spot treatment. that helped. i've also read you can actually wash off benzoyl peroxide treatments after 10 min and they're still effective, so that's what i'll try the next time i have a bad zit. also yes it bleached my towels.effective spot treatment -- very irritating, use it sparingly!",La Roche-Posay,"['effective', 'spot', 'treatment', 'sparingly', 'cystic', 'pimples', 'whiteheads', 'dried', 'left', 'devices', 'nt', 'prevent', 'pimples', 'irritating', 'def', 'issues', 'causing', 'intense', 'redness', 'itchiness', 'neck', 'eyelids', 'rash', 'careful', 'not', 'realized', 'moving', 'neck', 'patting', 'spot', 'treatment', 'helped', 'read', 'benzoyl', 'peroxide', 'treatments', 'min', 'effective', 'bad', 'zit', 'bleached', 'towels effective', 'spot', 'treatment', 'irritating', 'sparingly']",effective spot treatment sparingly cystic pimple whitehead dried left device nt prevent pimple irritating def issue causing intense redness itchiness neck eyelid rash careful not realized moving neck patting spot treatment helped read benzoyl peroxide treatment min effective bad zit bleached towels effective spot treatment irritating sparingly,-0.2263,negative
3,"the product needs to be resistant to water and sweat. if you are one of the people who sweats a lot and more in summer when it is quite hot, forget to buy it because it will wash off your face with sweat or water.the product is good but it has no resistance to water or body sweat",CeraVe,"['resistant', 'water', 'sweat', 'sweats', 'summer', 'hot', 'forget', 'sweat', 'water the', 'resistance', 'water', 'sweat']",resistant water sweat sweat summer hot forget sweat water the resistance water sweat,-0.2263,negative
3,"maybe i’m crazy, but my face feels dry-er after i use this. maybe it’s the chemical make up and supposed to feel that way but i don’t like that feeling.face feels dry",CeraVe,"['crazy', 'feels', 'dryer', 'chemical', 'supposed', 'feeling face', 'feels']",crazy feel dryer chemical supposed feeling face feel,-0.2263,negative
3,"i haven't used the cerave cream long enough to see if it works on my face, so this review is just on its operation. as someone else wrote about this product's problem, the dispensing pump is terrible and rates a zero. even after vigorously shaking the tube, i could not get the cream to come down closer to the opening, so i opened the pump lid to see why--the pump stem is super short, at about 1/4"" long and the cream starts way below that, but wouldn't work anyway because the cream is so thick it clings to the walls of the tube. so i'm digging out the cream with the handle of my tongue-scrapper, which means air is getting in every time i use it. next time i'll try the moisturizing lotion instead.pump operation is terrible; verdict out on quality of ingredient",CeraVe,"['nt', 'operation', 'wrote', 'dispensing', 'terrible', 'rates', 'vigorously', 'shaking', 'not', 'closer', 'lid', 'stem', 'super', 'short', 'starts', 'nt', 'clings', 'walls', 'digging', 'handle', 'tonguescrapper', 'air', 'instead pump', 'operation', 'terrible', 'verdict', 'quality']",nt operation wrote dispensing terrible rate vigorously shaking not closer lid stem super short start nt cling wall digging handle tonguescrapper air instead pump operation terrible verdict quality,-0.2263,negative
3,the product is good but it leaked all over in the box.liked the product but whoever packaged it messed up,CeraVe,"['leaked', 'box liked', 'packaged', 'messed']",leaked box liked packaged messed,-0.2263,negative
3,"i’ve been using cera ve facial cleanser and moisturizer for years.  i have rosacea and sensitive skin.  i thought this would be worth a try.  this product goes on smoothly, sinks in immediately, is never sticky, and is a good moisturizer.  it stings a little for the first few minutes, then settles in.  i haven’t noticed any great change in the redness, but it doesn’t irritate my skin.  i probably won’t purchase it again because of the price, especially for the small bottle that you get.so so product",CeraVe,"['cera', 'rosacea', 'worth', 'smoothly', 'sinks', 'sticky', 'stings', 'minutes', 'settles', 'change', 'redness', 'irritate', 'purchase', 'get so']",cera rosacea worth smoothly sink sticky sting minute settle change redness irritate purchase get so,-0.2263,negative
3,"this is indeed for sensitive skin! another reviewer mentioned that there was no percentage of retinol in this serum, meaning the amount could be so small, there's no sense in adding the percentage. they seem to be right.i don't believe i have sensitive skin, so this was too weak for me to get results. i don't recommend it, but i did use this with another retinol serum and together, they had enough power to make a difference in my skin. i only tried this a few times, but it showed me that the amount is too weak for anyone without sensitive skin. do consider getting a different product if that's the case.on the other hand, my skin was not damaged in any way from using this sole product, so that's great!nothing happened",CeraVe,"['reviewer', 'mentioned', 'percentage', 'meaning', 'sense', 'adding', 'percentage', 'right i', 'nt', 'weak', 'nt', 'recommend', 'power', 'times', 'weak', 'case on', 'not', 'damaged', 'sole', 'happened']",reviewer mentioned percentage meaning sense adding percentage right i nt weak nt recommend power time weak case on not damaged sole happened,-0.2249,negative
3,not sure what i was expecting but it's just ok.just ok,CeraVe,"['not', 'expecting', 'ok just']",not expecting ok just,-0.2235,negative
3,i was so surprised when i saw how small the bottle was and the consistency of the product is not smooth and creamy.  it even had an odor to it as if it was old even though it was not expired.  i am much happier with my oil of olay ....if you are going to buy it...go to the store and you will know what you are getting.this is an extremely small amount,CeraVe,"['surprised', 'consistency', 'not', 'smooth', 'creamy', 'odor', 'not', 'expired', 'happier', 'olay', 'store', 'getting this', 'extremely']",surprised consistency not smooth creamy odor not expired happier olay store getting this extremely,-0.2206,negative
3,"i’m not sure if this serum works. it smells extremely strong of alcohol, and dried up as you put it on your face. it also stings as i put it on. i have really sensitive skin so this may be why, but it seems really abrasive regardless. i love la roche products, but this one is not my favorite. i’ll probably still use it because it was expensive and it’s passed the return window, but i would not repurchase this.not worth it!",La Roche-Posay,"['not', 'smells', 'extremely', 'strong', 'alcohol', 'dried', 'stings', 'abrasive', 'love', 'roche', 'products', 'not', 'favorite', 'expensive', 'passed', 'return', 'window', 'not', 'repurchase', 'this not', 'worth']",not smell extremely strong alcohol dried sting abrasive love roche product not favorite expensive passed return window not repurchase this not worth,-0.2179,negative
3,"this had good review, but am not impressed. my skin does not feel clean after washing and feels like there is a film left behind. it did not irritate my sensitive skin, but will look for something that makes my face feel good after washing.not impressed",La Roche-Posay,"['not', 'impressed', 'not', 'clean', 'washing', 'feels', 'film', 'left', 'not', 'irritate', 'washing not', 'impressed']",not impressed not clean washing feel film left not irritate washing not impressed,-0.2132,negative
3,extremely drying even for oily skin. it stripped me of my natural oils completely and actually burned my fit head. i am still trying to heal that spot and i ordered jan 6 received 1 day later. not happy w product. however. i do love this brands spot corrector for minor break outs with benzoyl peroxide.drying,La Roche-Posay,"['extremely', 'stripped', 'natural', 'oils', 'completely', 'burned', 'fit', 'head', 'heal', 'spot', 'jan', 'received', 'not', 'happy', 'love', 'brands', 'spot', 'corrector', 'minor', 'break', 'outs', 'benzoyl', 'peroxide drying']",extremely stripped natural oil completely burned fit head heal spot jan received not happy love brand spot corrector minor break out benzoyl peroxide drying,-0.2045,negative
3,"it a good sunscreen if you are using it by itself. it can't be applied on top of anything without balling up. i don't wear foundation or anything but even on top of my other skin care products it suck. i'll use what i have but i won't buy this again. i love cerave i only use their moisturizers so i was disappointed in this product.it's ""ok""",CeraVe,"['nt', 'applied', 'balling', 'nt', 'foundation', 'products', 'suck', 'wo', 'nt', 'love', 'disappointed', 'product it']",nt applied balling nt foundation product suck wo nt love disappointed product it,-0.2023,negative
3,"don’t hate it, but won’t buy it again, don’t notice any difference.doesn’t impress me",CeraVe,"['hate', 'notice', 'difference doesn', 'impress']",hate notice difference doesn impress,-0.2023,negative
3,"without locking, the content was out. this product can be great but it’s condition was very poor and looked old. i received two other items with this. they were in good condition.please pack it good.",La Roche-Posay,"['locking', 'content', 'condition', 'poor', 'looked', 'received', 'items', 'condition please', 'pack']",locking content condition poor looked received item condition please pack,-0.2023,negative
3,the product came with an open box in both sides. very strange as all the packaging from la roche always come closed and sealed.open box,La Roche-Posay,"['strange', 'roche', 'closed', 'sealed open']",strange roche closed sealed open,-0.2023,negative
3,"a little too drying for me, especially in the eye area. i liked the no fragrance. i know it's controversial but i like a little more suds in my face wash. this doesn't suds at all.drying",La Roche-Posay,"['controversial', 'suds', 'nt', 'suds', 'all drying']",controversial suds nt suds all drying,-0.2023,negative
3,it smells strange and a little disgustingstrange smell,CeraVe,"['smells', 'strange', 'disgustingstrange']",smell strange disgustingstrange,-0.2023,negative
3,"the pump is terrible,  hardly works ,not a way to access the product when the pump fails. packaging issue.i haven't used it enough to know but,",CeraVe,"['terrible', 'not', 'access', 'fails', 'issue i', 'nt']",terrible not access fails issue i nt,-0.1945,negative
3,i am going back to vanicream. i started experiencing burning and breakout. it is for dry or nprmal but not for sensitive skin. i kept using it even though it pill badly but had to stop when it started burning my skin. if you have sensitive skin be carefull it says fragrance free but a lot of other ingredients that causes irritation is in the cream.it is not for sensitive skin,La Roche-Posay,"['vanicream', 'experiencing', 'burning', 'breakout', 'nprmal', 'not', 'pill', 'badly', 'burning', 'carefull', 'ingredients', 'irritation', 'cream it', 'not']",vanicream experiencing burning breakout nprmal not pill badly burning carefull ingredient irritation cream it not,-0.1891,negative
3,"thought this would be good for my acne, while it is good for somethings not for solving acne. i got indifferin gel and it works way better for acne. my dermatologist said this is better for moms who want to fight wrinkleshad high hopes, but",CeraVe,"['somethings', 'not', 'solving', 'indifferin', 'moms', 'fight', 'wrinkleshad', 'hopes']",somethings not solving indifferin mom fight wrinkleshad hope,-0.1867,negative
3,"i was really excited to try this, and i’m not sure if i got an old or defective product (which i’ve found is an issue with a lot of amazon beauty/ hygiene products), but mine came with a faint, but awful, smell. it literally smells like burnt rubber. like it’s rancid.i’m not sensitive to smells and this is supposed to be fragrance free, so i was shocked by that.not irritating, but stinky",La Roche-Posay,"['excited', 'not', 'defective', 'amazon', 'beauty', 'hygiene', 'products', 'faint', 'awful', 'literally', 'smells', 'burnt', 'rubber', 'rancid i', 'not', 'smells', 'supposed', 'shocked', 'that not', 'irritating', 'stinky']",excited not defective amazon beauty hygiene product faint awful literally smell burnt rubber rancid i not smell supposed shocked that not irritating stinky,-0.1857,negative
3,"while i enjoy the scent, i try to avoid using scented products on my face as they tend to irritate me. i was not expecting a face wash like this to have scent so in general i was mildly disappointed with this. additionally, the face wash is a little drying for my normal-oily skin and while i did not break out, i didn’t see any particular benefits from this product.just okay.",La Roche-Posay,"['enjoy', 'avoid', 'scented', 'products', 'tend', 'irritate', 'not', 'expecting', 'mildly', 'disappointed', 'additionally', 'normaloily', 'not', 'break', 'benefits', 'product just']",enjoy avoid scented product tend irritate not expecting mildly disappointed additionally normaloily not break benefit product just,-0.1842,negative
3,"this cleanser is fine, but the fragrance is over the top! i don't know why the company felt it necessary to make it smell like flowers from a funeral home.unnecessary fragrance",La Roche-Posay,"['fine', 'nt', 'company', 'flowers', 'funeral', 'home unnecessary']",fine nt company flower funeral home unnecessary,-0.1779,negative
3,the product smell a bit weird and it dryer my oil skin. you will need you apply lotion before using it. i try to return it and on the website it say free return and when i click to return it require 4 dollar to return it.think before buying,CeraVe,"['weird', 'dryer', 'return', 'return', 'return', 'require', 'dollar', 'return', 'it think', 'buying']",weird dryer return return return require dollar return it think buying,-0.1779,negative
3,"product works, however after about 3 weeks product wouldn’t dispense from tube even with shaking vigorouslyworks",CeraVe,"['weeks', 'dispense', 'shaking', 'vigorouslyworks']",week dispense shaking vigorouslyworks,-0.1779,negative
3,"i tried to use this on a coming up zit and kinda made the area look darker for a couple of days then it went back to normal and with no zit but that thing seemed weird to me. it has not done a great job with my few blemishes or when i'm having breakouts. i've been using it for a month, maybe i'll wait more and see if it has different results over time.it has not done a great job with my few blemishes or when i'm having ...",La Roche-Posay,"['coming', 'zit', 'kinda', 'darker', 'couple', 'days', 'normal', 'zit', 'weird', 'not', 'job', 'blemishes', 'breakouts', 'wait', 'time it', 'not', 'job', 'blemishes']",coming zit kinda darker couple day normal zit weird not job blemish breakout wait time it not job blemish,-0.1779,negative
3,"i bought this stuff because i've been seeing la roche-posay pop up in magazines lately and the reviews are always great.  i recently started to notice the pores around my nose/on my cheeks have become more visible so i decided to give this a try.  i've been using it for about a month and have to say i have not seen any difference in my skin, unfortunately.  actually, the first time i used this product, i felt a tingly/slight burning sensation and was kind of excited because it felt like it was doing something.  but it doesn't seem to do much anymore...i'm a little disappointed :(not sure what to expect?",La Roche-Posay,"['rocheposay', 'pop', 'magazines', 'reviews', 'notice', 'pores', 'noseon', 'cheeks', 'visible', 'decided', 'not', 'tinglyslight', 'burning', 'sensation', 'excited', 'nt', 'disappointed', 'not', 'expect']",rocheposay pop magazine review notice pore noseon cheek visible decided not tinglyslight burning sensation excited nt disappointed not expect,-0.1779,negative
3,this lotion makes my skin feel so dry! i have to add a different lotion on top to moisturize. it’s really weird and i would never buy it againdrying,CeraVe,"['add', 'weird', 'againdrying']",add weird againdrying,-0.1779,negative
3,"i dont know  if this really works? it def is hydrating!its weird because you dont really feel anything on your face. i do like a little foam. however, i use the cetaphil to remove my makeup and it works better. this may have a better formula but its okay!!not soapy at all",CeraVe,"['def', 'weird', 'cetaphil', 'remove', 'formula', 'not', 'soapy']",def weird cetaphil remove formula not soapy,-0.1779,negative
3,best lotion out there but don’t buy it on amazon it arrives leaky most of the time and is inconvenient to keep having to go to the ups store to return it for a replacementgreat lotion buy it at target,CeraVe,"['amazon', 'arrives', 'leaky', 'inconvenient', 'store', 'return', 'replacementgreat', 'target']",amazon arrives leaky inconvenient store return replacementgreat target,-0.1779,negative
3,"i find this face wash that this face wash strips all oil and is very drying.  i have noticed a slight improvement in blackheads when i use this with a facial scrubber.  however, this does not help to address bumps/pimples.okay- strips all oil",La Roche-Posay,"['strips', 'slight', 'blackheads', 'scrubber', 'not', 'address', 'bumpspimples okay', 'strips']",strip slight blackhead scrubber not address bumpspimples okay strip,-0.1695,negative
3,not worth the moneyi still break out,La Roche-Posay,"['not', 'worth', 'moneyi', 'break']",not worth moneyi break,-0.1695,negative
3,"even though this product is not designed for sensitive skin i assumed it would be because it matched the cleanser, but it’s not. my skin was super irritated by this and it made no difference. not to mention it is not moisturizing at all.not what i expected",CeraVe,"['not', 'designed', 'assumed', 'matched', 'not', 'super', 'irritated', 'not', 'mention', 'not', 'all not', 'expected']",not designed assumed matched not super irritated not mention not all not expected,-0.1695,negative
3,not worth the price. i would just buy cetaphil instead.just okay! there is not much different than cetaphil,La Roche-Posay,"['not', 'worth', 'cetaphil', 'instead just', 'not', 'cetaphil']",not worth cetaphil instead just not cetaphil,-0.1695,negative
3,i’m on my second bottle and honestly i’m not seeing where it’s doing anything. i was willing to try a second time just to see but don’t think i’ll purchase this again especially because of the cost.not sure if worth the price,CeraVe,"['not', 'purchase', 'cost not', 'worth']",not purchase cost not worth,-0.1695,negative
3,not worth the priceno title,La Roche-Posay,"['not', 'worth', 'priceno', 'title']",not worth priceno title,-0.1695,negative
3,"i've been using this for approximately two weeks, and so far i'm not blown away or even particularly impressed. not that it's not doing something, but it's no more effective than other retinol serums that i've used. i was expecting more because 1) it's cerave and 2) it's got additional ingredients that most retinol serums don't have. but i've noticed no difference in results between this and my previous serum.the deciding factor in my concluding that i probably won't buy this again is the container size. it's only one ounce. granted, that's the same size as most face serums. however, given the thicker consistency of this, you automatically use more because it doesn't spread as thinly or easily as a liquid serum. and with other serums, when they start running out, you can remove the top and get the very last drop. this cerave serum comes in a container that won't let you remove the top. that means once it starts sputtering, you won't be able to get any more product even if there undoubtedly is some remaining inside. so ultimately, with this cerave retinol serum, you get less product for a similar price.not impressed",CeraVe,"['weeks', 'not', 'blown', 'impressed', 'not', 'not', 'effective', 'serums', 'expecting', 'additional', 'ingredients', 'serums', 'nt', 'previous', 'serum the', 'deciding', 'factor', 'concluding', 'wo', 'nt', 'size', 'ounce', 'granted', 'size', 'serums', 'thicker', 'consistency', 'automatically', 'nt', 'thinly', 'easily', 'liquid', 'serums', 'start', 'running', 'remove', 'drop', 'wo', 'nt', 'remove', 'starts', 'sputtering', 'wo', 'nt', 'undoubtedly', 'remaining', 'ultimately', 'price not', 'impressed']",week not blown impressed not not effective serum expecting additional ingredient serum nt previous serum the deciding factor concluding wo nt size ounce granted size serum thicker consistency automatically nt thinly easily liquid serum start running remove drop wo nt remove start sputtering wo nt undoubtedly remaining ultimately price not impressed,-0.1675,negative
3,"the media could not be loaded.
                



 this lotion is very nice & feels lovely on my face & body. the 3 stars are because the pump was broken during shipping. (it wasn't wrapped/protected)good for daily use",CeraVe,"['media', 'not', 'loaded', 'nice', 'feels', 'lovely', 'stars', 'broken', 'shipping', 'nt', 'wrappedprotected']",medium not loaded nice feel lovely star broken shipping nt wrappedprotected,-0.1611,negative
3,"excellent product for my skin that is both oily and sensitive. however, the pump bottle ends up squishing out product from around the base of the pump so that it eventually accumulates all around the top and drips down to the countertop. gross and annoying.love the product, hate the packaging",CeraVe,"['excellent', 'squishing', 'base', 'eventually', 'accumulates', 'drips', 'countertop', 'gross', 'annoying love', 'hate']",excellent squishing base eventually accumulates drip countertop gross annoying love hate,-0.1531,negative
3,product came damaged but love contents 👍🏾damaged,CeraVe,"['damaged', 'love', 'contents', 'damaged']",damaged love content damaged,-0.1531,negative
3,it could just be my skin but this stuff added a disgusting amount of texture and was not getting better after weeks of using it. my face burned and had so much texture i couldn’t handle it. nothing helped it either. idk if it’s just bc of my skin or if i should’ve kept w it but i could find anything ab this stuff that would make me want to keep going. my skin is already pretty dryi don’t know…,La Roche-Posay,"['disgusting', 'not', 'weeks', 'burned', 'handle', 'helped', 'idk', 'bc', 'ab', 'pretty', 'dryi']",disgusting not week burned handle helped idk bc ab pretty dryi,-0.1531,negative
3,it is quite moisturizing but has an awful smell and also breaks me out so don’t recommend for sensitive skin. i ordered this when i was dealing with dry skin but got pretty bad rashes after using it.good but,CeraVe,"['awful', 'breaks', 'recommend', 'dealing', 'pretty', 'bad', 'rashes', 'it good']",awful break recommend dealing pretty bad rash it good,-0.1531,negative
3,"i always use this cleanser so i say for me it works well! but i have never gotten it shipped to me dirty like this before, i'm sure what is on it :/i love this cleanser but bottle came in dirty",CeraVe,"['shipped', 'dirty', 'love', 'dirty']",shipped dirty love dirty,-0.1531,negative
3,lotion best for sensitive skin people.. i have used it for years and it is better than any other product i have found. main problem i had was the way amazon package it.. lots of lotion leaked out into the packaging.. they really need to put it in a box and not in a little bag to ship it..best sensitive skin lotion,CeraVe,"['main', 'amazon', 'package', 'lots', 'leaked', 'not', 'ship']",main amazon package lot leaked not ship,-0.1531,negative
3,i’ve been using this product every night for almost a year and have not noticed much of a change but my dermatologist recommended i use it. i do know that it keeps me not too dry and not too oily. i use it for my nighty moisturizer.not much of a change,CeraVe,"['not', 'change', 'recommended', 'not', 'not', 'nighty', 'moisturizer not', 'change']",not change recommended not not nighty moisturizer not change,-0.1511,negative
3,"this is not a serum, it’s a cream. the product works fine as most ceravie products do. definitely prefer and was expecting s serum since the packaging say’s serum.it’s just okay",CeraVe,"['not', 'fine', 'ceravie', 'products', 'prefer', 'expecting', 'serum it']",not fine ceravie product prefer expecting serum it,-0.1511,negative
3,"great for normal skin but not for very dry skin, especially not for very dry hands.good for normal skin but not for very dry hands",CeraVe,"['normal', 'not', 'not', 'hands good', 'normal', 'not', 'hands']",normal not not hands good normal not hand,-0.15,negative
3,"i thought i would try the foaming cerave cleanser, but it really does not foam well at all. i'll go back to the hydrating cerave cleaner again.not for me.",CeraVe,"['not', 'cleaner', 'again not']",not cleaner again not,-0.1326,negative
3,"this does not produce any soapy or foamy texture upon wash, probably will not buy it again. rather use the cerave foaming cleaner instead.i don’t know",La Roche-Posay,"['not', 'produce', 'soapy', 'foamy', 'not', 'cleaner', 'instead i']",not produce soapy foamy not cleaner instead i,-0.1326,negative
3,"the tiniest thing that i wish i didn’t spend that much money on. has a weird smell, i appreciate that it doesn’t add unnecessary fragrances but idk what that smell is. and i’m not too rough rubbing it into my face but if i go just a little too hard it does kind of sting a little, just from rubbing too hard not from the product just going on. i haven’t noticed much of an improvement, so i’m not sure about this product yet.not much improvement, been using for some weeks now",CeraVe,"['tiniest', 'spend', 'money', 'weird', 'add', 'unnecessary', 'fragrances', 'idk', 'not', 'rough', 'rubbing', 'hard', 'sting', 'rubbing', 'hard', 'not', 'not', 'yet not', 'weeks']",tiniest spend money weird add unnecessary fragrance idk not rough rubbing hard sting rubbing hard not not yet not week,-0.1301,negative
