Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,VADER Polarity Score,VADER Sentiment
2,"i usually like the line for acne from la roche-posay, but this specifically cream has made my skin itchy and peeling off, which is rather strange. i have oily skin and even stronger creams (i've tried a bunch from murad to proactive) don't make my skin peeling off so much as this one.dries skin too much",La Roche-Posay,"['rocheposay', 'itchy', 'peeling', 'strange', 'stronger', 'creams', 'bunch', 'murad', 'proactive', 'nt', 'peeling', 'one dries']",rocheposay itchy peeling strange stronger cream bunch murad proactive nt peeling one dries,0.3612,positive
2,i used this product to treat breakouts.  i have an olive skin tone and it turned the treated area dark brown :(discoloring,La Roche-Posay,"['treat', 'breakouts', 'olive', 'tone', 'treated', 'dark', 'brown', 'discoloring']",treat breakout olive tone treated dark brown discoloring,0.4019,positive
2,"i used some of this product before and it was really strong and you had to be careful of it drying your skin. this stuff seems more diluted and is not strong or drying at all. doesn't work nearly as fast as stuff i've used in the past.not like i""ve used before",La Roche-Posay,"['strong', 'careful', 'diluted', 'not', 'strong', 'nt', 'fast', 'past not']",strong careful diluted not strong nt fast past not,0.802,positive
2,does not work on cystic acne. disappointing.not effective on severe acne,La Roche-Posay,"['not', 'cystic', 'disappointing not', 'effective', 'severe']",not cystic disappointing not effective severe,0.3089,positive
2,"we got this product fast and i was excited to try it on my 14 yr old son. i thought since it was an award winner it might be a great product. maybe for an occasional breakout , but not for moderate acne.not helping",La Roche-Posay,"['fast', 'excited', 'yr', 'son', 'award', 'winner', 'occasional', 'breakout', 'not', 'moderate', 'acne not', 'helping']",fast excited yr son award winner occasional breakout not moderate acne not helping,0.8322,positive
2,i'm sure it is a great product for some but unfortunately it only increased my breakouts. i will be going back to clearasil.i'm sure it is a great product for some but unfortunately it only increased my ...,La Roche-Posay,"['increased', 'breakouts', 'clearasil i', 'increased']",increased breakout clearasil i increased,0.4939,positive
2,nothing really happened. i mean a tube of neutrogena 2.5 grade from walmart would do the same thing in my opinion.noticed ...,La Roche-Posay,"['happened', 'neutrogena', ' ', 'grade', 'walmart', 'opinion noticed']",happened neutrogena   grade walmart opinion noticed,0.0,neutral
2,"very strong! and not in a good way, ended up discoloring my clothing and sheets. not happy at all with this formulation.make sure you only wear white!",La Roche-Posay,"['strong', 'not', 'discoloring', 'clothing', 'sheets', 'not', 'happy', 'formulation make']",strong not discoloring clothing sheet not happy formulation make,0.0777,positive
2,i didn't see any effect of this cream except of making my skin so drytwo stars,La Roche-Posay,"['nt', 'drytwo', 'stars']",nt drytwo star,0.0,neutral
2,didn't work for daughtertwo stars,La Roche-Posay,"['nt', 'daughtertwo', 'stars']",nt daughtertwo star,0.0,neutral
2,i used it once and it had my skin super dry for 3 days not for medry skin,La Roche-Posay,"['super', 'days', 'not', 'medry']",super day not medry,0.5994,positive
2,"i received this item in the “acne innovation effaclar kit” but this stood item stood out. even though i liked the cleanser and moisturizer that came in this kit, this product was utterly disappointing. i used it for 2-3 days and you know what, it semi-worked; my big zits became a lot smaller and less noticeable. however, please be careful when using this. i don’t have sensitive skin but even the smallest use of this severely dried out my skin and left my face burning to the point i had to stick my face in a sink of running cold water for relief.kind of worked, but please be careful",La Roche-Posay,"['received', 'item', 'innovation', 'effaclar', 'kit', 'stood', 'item', 'stood', 'kit', 'utterly', 'disappointing', 'days', 'semiworked', 'zits', 'noticeable', 'careful', 'severely', 'dried', 'left', 'burning', 'stick', 'sink', 'running', 'cold', 'water', 'relief kind', 'careful']",received item innovation effaclar kit stood item stood kit utterly disappointing day semiworked zit noticeable careful severely dried left burning stick sink running cold water relief kind careful,0.5868,positive
2,"i had super high hopes for this product but after use for 2 months i ended up going to a dermatologist. i have cystic acne and this product made it so much worse. i was told anything after 14 days is no longer a skin ""purge"" so this product did cause me to breakout. i didn't find it irritating but did not like the boils that popped up all over my face.not for cystic acne.",La Roche-Posay,"['super', 'hopes', 'months', 'cystic', 'worse', 'told', 'days', 'purge', 'breakout', 'nt', 'irritating', 'not', 'boils', 'popped', 'face not', 'cystic']",super hope month cystic worse told day purge breakout nt irritating not boil popped face not cystic,0.1779,positive
2,it doesn't works for me.the acne getting biger and redtwo stars,La Roche-Posay,"['nt', 'me the', 'biger', 'redtwo', 'stars']",nt me the biger redtwo star,0.0,neutral
1,"i like cerave products, but was very disappointed to find that this product doesn’t work. should have read some of the other reviews first. it’s hard to smooth the product into the skin, and little white balls started to form as i tried to gently smooth it on my face. i tried a few times with or without other serums under it and got the same results. i had to return it. this is the first time i returned a product bought on amazon.leaves residuals on skin",CeraVe,"['products', 'disappointed', 'read', 'reviews', 'hard', 'smooth', 'balls', 'form', 'gently', 'smooth', 'times', 'serums', 'return', 'returned', 'amazon leaves', 'residuals']",product disappointed read review hard smooth ball form gently smooth time serum return returned amazon leaves residual,0.0516,positive
1,"this product is not fragrance free.  i'm extremely sensitive to fragrances, so cannot use this product. i tried a bit of the product on my lower neck, but had to wash it off. it's not just a slight smell, but very distinctive. i thought it would work for me, as the cerave lotion and face wash that i use are fragrance free and causes no problem. i will be returning it.it is not fragrance free!",CeraVe,"['not', 'extremely', 'fragrances', 'not', 'neck', 'not', 'slight', 'distinctive', 'returning', 'it it', 'not']",not extremely fragrance not neck not slight distinctive returning it it not,0.0,neutral
1,i love cerave skin care products. i use at least 5 different cerave skin care products with my morning and night routines.unfortunately this moisturizer / sunscreen is way too thick and always rolls on my face if i do more than a single pass with it. two passes or a touch up immediately results in it rolling and flaking heavily.too thick and rolls on skin,CeraVe,"['love', 'products', 'products', 'routines unfortunately', 'rolls', 'single', 'pass', 'passes', 'touch', 'rolling', 'flaking', 'heavily too', 'rolls']",love product product routines unfortunately roll single pas pass touch rolling flaking heavily too roll,0.4215,positive
1,i’m returning this product. it is so thick and greasy you can barely spread it. there’s a white residue and it rolls up. i was looking for something to replace neutrogena oil free moisturizer that’s been discontinued. this is not it!thick as paste,CeraVe,"['returning', 'greasy', 'barely', 'residue', 'rolls', 'replace', 'neutrogena', 'discontinued', 'not', 'paste']",returning greasy barely residue roll replace neutrogena discontinued not paste,0.0,neutral
1,"believe me when i say do not buy this product. while on a beach vacation i used it and it irritated my skin and left me sunburnt. it leaves such a white cast and very difficult to spread. i recommend trying supergroup unseen sunscreen or la-roche-posay sunscreen because that leaves 0 white cast and feels very nice, easy to spread, and no sunburn. just trying to help. don't waste your money.horrible",CeraVe,"['not', 'beach', 'vacation', 'irritated', 'left', 'sunburnt', 'leaves', 'cast', 'difficult', 'recommend', 'supergroup', 'unseen', 'larocheposay', 'leaves', 'cast', 'feels', 'nice', 'easy', 'sunburn', 'nt', 'waste', 'money horrible']",not beach vacation irritated left sunburnt leaf cast difficult recommend supergroup unseen larocheposay leaf cast feel nice easy sunburn nt waste money horrible,0.2216,positive
1,"very white, milky and difficult to blend into skin.  left a sticky residue that just didn’t seem comfortable for putting makeup over.eeww",CeraVe,"['milky', 'difficult', 'left', 'sticky', 'residue', 'comfortable', 'putting', 'over eeww']",milky difficult left sticky residue comfortable putting over eeww,0.2023,positive
1,"this product looks, spreads and has the same scent as neutrogena age shield face sunscreen with an spf of 70,  and the neutrogena is about $3.00 cheaper for the same size bottle.  i find this very surprising because i do generally like cerave products but this one is not worth it.over rated and over priced",CeraVe,"['spreads', 'neutrogena', 'shield', 'neutrogena', ' ', 'cheaper', 'size', 'surprising', 'products', 'not', 'worth', 'it over', 'rated', 'priced']",spread neutrogena shield neutrogena   cheaper size surprising product not worth it over rated priced,0.1114,positive
1,"i will only use this if i’m going to be out in the sun for an extra time. very thick and sticky, takes forever to dry.  not recommendthick and sticky",CeraVe,"['extra', 'sticky', 'takes', 'not', 'recommendthick', 'sticky']",extra sticky take not recommendthick sticky,0.0,neutral
1,"when i recieved my package, the bottle was not inside the box and it appeared that this product may have been used already and was returned. i didn't get to use it because i was afraid to.  hopefully,  i will ve sent a brand new product and not a used one.packaging and shipping",CeraVe,"['recieved', 'package', 'not', 'appeared', 'returned', 'nt', 'afraid', 'not', 'one packaging', 'shipping']",recieved package not appeared returned nt afraid not one packaging shipping,0.0,neutral
1,i love using most cerave products but this one is not it. every time i use it i get white flakes from the moisturizer all over my face. i tried putting less on to see if that’d help and it doesn’t flake right away but if you touch your face at all it will.doesn’t absorb,CeraVe,"['love', 'products', 'not', 'flakes', 'putting', 'flake', 'touch', 'will doesn', 'absorb']",love product not flake putting flake touch will doesn absorb,0.6369,positive
1,i used it the gel and i have combination skin but the moisture it produces was too much during the day and i started to break out!  i’m going back to my original moisturizer.  not happy at all!lousy,CeraVe,"['combination', 'produces', 'break', 'original', 'not', 'happy', 'lousy']",combination produce break original not happy lousy,0.2851,positive
1,"product came opened,i don’t even know if someone used or someone put something inside the bottle because it was open.unbelievable",CeraVe,['open unbelievable'],open unbelievable,0.2023,positive
1,this pills and leaves a white cast. the ultralight version is a lot better and does not have any issues.pills and leaves a white cast,CeraVe,"['pills', 'leaves', 'cast', 'ultralight', 'version', 'not', 'issues pills', 'leaves', 'cast']",pill leaf cast ultralight version not issues pills leaf cast,0.0,neutral
1,nobody says how much it peels you have to rub it in twice or you have a peel messnobody told me,CeraVe,"['peels', 'peel', 'messnobody', 'told']",peel peel messnobody told,0.0,neutral
1,"i love cerave products and basically use their entire line since i have sensitive, combo skin and all their products are great for skin types like mine. i always use a moisturizer with spf everyday and i always feel like this brand delivers on all their promises.before this product, i was using cerave ultra-light moisturizing face lotion with sunscreen--which i loved but hated the packaging. so i decided to give this a try since it's about the same price and it's easier to store.i don't doubt this product works; however, the product is thick and very much like a sunscreen and doesn't absorb into the skin very well at all. i also use a water-based serum before i apply this product and i'm not sure if that's part of the problem or not but when i apply on my skin, i get a lot of flakiness and streaks. it's hard to get rid of too. i feel like it rests on my skin for a long time so putting on any type of makeup is a no-go. in the winter, i need more moisturizing and this product doesn't make my skin feel moisturized at all. i do like that a little goes a long way but it just doesn't work for me at all.i am not continuing using this and am going immediately back to the light weight version even though i don't like the container it comes in but i need fast absorption and no flakiness or streaks!flakes, leaves white streaks, and doesn’t moisturize.",CeraVe,"['love', 'products', 'basically', 'entire', 'combo', 'products', 'types', 'delivers', 'promises before', 'ultralight', 'loved', 'hated', 'decided', 'easier', 'store i', 'nt', 'doubt', 'nt', 'absorb', 'waterbased', 'not', 'not', 'flakiness', 'streaks', 'hard', 'rid', 'rests', 'putting', 'type', 'nogo', 'winter', 'nt', 'nt', 'all i', 'not', 'continuing', 'light', 'weight', 'version', 'nt', 'fast', 'absorption', 'flakiness', 'streaks', 'flakes', 'leaves', 'streaks']",love product basically entire combo product type delivers promises before ultralight loved hated decided easier store i nt doubt nt absorb waterbased not not flakiness streak hard rid rest putting type nogo winter nt nt all i not continuing light weight version nt fast absorption flakiness streak flake leaf streak,0.7962,positive
1,"i have been a very satisfied customer of cerave products from cleansers to moisturizers. however this lotion with sunscreen was not usable. very thick and does not absorb well. once on the skin it peels off , there is no benefit as a moisturizer. very disappointed-will not purchase again and it makes me skeptical of trying any other products that i’m not familiar with.does not absorb into skin like a moisturizer should",CeraVe,"['satisfied', 'customer', 'products', 'cleansers', 'not', 'usable', 'not', 'absorb', 'peels', 'benefit', 'disappointedwill', 'not', 'purchase', 'skeptical', 'products', 'not', 'familiar', 'with does', 'not', 'absorb']",satisfied customer product cleanser not usable not absorb peel benefit disappointedwill not purchase skeptical product not familiar with does not absorb,0.3142,positive
1,"honestly i love cerave but this product was a huge miss, im a tan skinned girl and it leaves a white cast on my face. if i use less it shows less but then you get less protection.if you put a but too much it pills as you rub it in.  i wanted to wear it under my makeup and it made all my foundation/concealer break up so i had to restart. not worth the $12 i spent and i can't return it anymorenot for tan/dark skin, can't put under makeup",CeraVe,"['love', 'huge', 'tan', 'skinned', 'girl', 'leaves', 'cast', 'protection if', 'pills', 'foundationconcealer', 'break', 'restart', 'not', 'worth', 'spent', 'nt', 'return', 'anymorenot', 'tandark', 'nt']",love huge tan skinned girl leaf cast protection if pill foundationconcealer break restart not worth spent nt return anymorenot tandark nt,0.7035,positive
1,"the only reason i brought this product was to use sunscreen and moisturize together, and it ended up breaking out my whole entire face, and now i have to figure out how to get rid of the bumpshorrible",CeraVe,"['reason', 'brought', 'breaking', 'entire', 'figure', 'rid', 'bumpshorrible']",reason brought breaking entire figure rid bumpshorrible,0.0,neutral
1,"caked up immediately, by the time i got it mixed well with my skin other parts starting balling up on my face leaving small white rounds. threw away immediately. spend the extra money on spf moisturizersawful",CeraVe,"['caked', 'mixed', 'starting', 'balling', 'leaving', 'rounds', 'threw', 'spend', 'extra', 'money', 'moisturizersawful']",caked mixed starting balling leaving round threw spend extra money moisturizersawful,0.0,neutral
1,i don’t like it because of the size it’s to small for the price .you can buy 10 times bigger than thisthe same price from walmart .it’s too small,CeraVe,"['size', 'times', 'bigger', 'thisthe', 'walmart']",size time bigger thisthe walmart,0.0,neutral
1,"the sunscreen is okay. i love cerave i use their moisturizers and face washes but i don’t really like the sunscreen . i have dry sensitive acne prone skin and this sunscreen does not break me out or irritatate my skin at all which is great, the sunscreen smell is not too strong but u can definitely still smell is which i’m not too happy about. my main complaint is the pilling i make sure my face is completely clean from all products before i put this on and it still pills and separates especially after i reapply it.okay",CeraVe,"['love', 'washes', 'prone', 'not', 'break', 'irritatate', 'not', 'strong', 'not', 'happy', 'main', 'complaint', 'pilling', 'completely', 'clean', 'products', 'pills', 'separates', 'reapply', 'it okay']",love wash prone not break irritatate not strong not happy main complaint pilling completely clean product pill separate reapply it okay,0.8676,positive
1,"the second i put it on, it comes off by flaking. so makes it time consuming to put on makeup or even get it off... smhflakes instantly",CeraVe,"['flaking', 'consuming', 'smhflakes', 'instantly']",flaking consuming smhflakes instantly,0.0,neutral
1,"did not absorb into skin during morning routine, making it unusable. to test i also applied before bed and when i woke up it still hadnt all absorbed.stayed on skin instead of absorbing",CeraVe,"['not', 'absorb', 'unusable', 'applied', 'bed', 'woke', 'absorbed stayed', 'absorbing']",not absorb unusable applied bed woke absorbed stayed absorbing,0.0,neutral
1,"after using this product for the 1st time, i could sense that something was off. i’ve purchased and used this brand several times. and never had an issue. this amazon cerave felt and smelt like sunscreen, only. i tried it another time to give it another chance. nope, i think i was bamboozled.  now i feel like i can’t trust certain products. i need my money back! i already have sunblock 😫what is this?",CeraVe,"['sense', 'times', 'amazon', 'smelt', 'chance', 'nope', 'bamboozled', 'trust', 'products', 'money', 'sunblock']",sense time amazon smelt chance nope bamboozled trust product money sunblock,0.2751,positive
1,"returned. was super hot and heavy. hard to use with makeup even lightly mixed with water. makes you sweat and seems to clog poresreturned, heavy and sticky",CeraVe,"['returned', 'super', 'hot', 'heavy', 'hard', 'lightly', 'mixed', 'water', 'sweat', 'clog', 'poresreturned', 'heavy', 'sticky']",returned super hot heavy hard lightly mixed water sweat clog poresreturned heavy sticky,0.5423,positive
1,extremly hard to use for face. only use it once. don't want to waste it so use on body. would recommend using their ultralight am lotionhard to use on face. not recommend,CeraVe,"['extremly', 'hard', 'nt', 'waste', 'recommend', 'ultralight', 'lotionhard', 'not', 'recommend']",extremly hard nt waste recommend ultralight lotionhard not recommend,0.2023,positive
1,i used this lotion yesterday and today and both times i have had terrible burning and swollen eyelids. i applied the lotion again today to double check and the same reaction occurred. i have used this lotion many times in the past with no issue but this is the first time buying on amazon. please be careful and do not buy here!!causes burning! defective!,CeraVe,"['yesterday', 'times', 'terrible', 'burning', 'swollen', 'eyelids', 'applied', 'double', 'check', 'reaction', 'occurred', 'times', 'buying', 'amazon', 'careful', 'not', 'burning', 'defective']",yesterday time terrible burning swollen eyelid applied double check reaction occurred time buying amazon careful not burning defective,0.1546,positive
1,i’m unable to use as this wouldn’t absorb into my skin at all. it left a bunch of clumps of sticky white residue all over my face. i tried a few times. i have been looking for a product to replace aveeno’s discontinued spf moisturizer. this is not it.wouldn’t absorb into skin,CeraVe,"['unable', 'absorb', 'left', 'bunch', 'clumps', 'sticky', 'residue', 'times', 'replace', 'aveeno', 'discontinued', 'not', 'it wouldn', 'absorb']",unable absorb left bunch clump sticky residue time replace aveeno discontinued not it wouldn absorb,0.0,neutral
1,"i'm just started using crevave products and i like everything so far. i purchased this to keep my skin moisturized throughout the day. got it today and i was reading the box and it says it's just sunscreen. all the ingredients is for sunscreen purposes. it shows nothing on the front of the box or the description saying it's sunscreen. just that it's moisturizing. i even read reviews and they were a ton of positive reviews. have to receiving is today. i looked at the reviews again and see some from people today saying the same thing also that it leaves away residue that will peel after some time. needless to say, i'm not going to even open the box or the product and just return it.this is sunscreen",CeraVe,"['crevave', 'products', 'reading', 'ingredients', 'purposes', 'read', 'reviews', 'ton', 'positive', 'reviews', 'receiving', 'looked', 'reviews', 'leaves', 'residue', 'peel', 'needless', 'not', 'return', 'it this']",crevave product reading ingredient purpose read review ton positive review receiving looked review leaf residue peel needle not return it this,0.5574,positive
1,stays on the skin too longdoesn't rub in,CeraVe,"['stays', 'longdoes', 'nt']",stay longdoes nt,0.0,neutral
1,"i used this one day, and the chemical sunscreen made my eyes sting (and i didn't get it in my eyes!) and made my skin sting as well.  my skin stung for days after one use!i can't use this, as my skin is too sensitive",CeraVe,"['chemical', 'eyes', 'sting', 'nt', 'eyes', 'sting', 'stung', 'days', 'nt']",chemical eye sting nt eye sting stung day nt,0.0,neutral
1,"i have been using nivea essentials daycreme for a long time, applying once a day in the morning and always had a smooth and moisturised face. sadly, that product is not sold in the us, so now that i live here, i tried this cerave, because it's recommended by derms and considered a good brand. now, my face keeps getting super dry patches, like really flaky. initially, i added more lotion to the dry patches during the day, but it's only getting worse, so i'm going to stop using this product.maybe the product works really well for people with acne-prone skin, because dry skin is good to avoid acne, but it's really not working for me. i never had much acne because i have a naturally dry skin. with the nivea, it was always super moisturised though.creating dry patches",CeraVe,"['nivea', 'essentials', 'daycreme', 'smooth', 'moisturised', 'sadly', 'not', 'sold', 'live', 'recommended', 'derms', 'considered', 'super', 'patches', 'flaky', 'initially', 'patches', 'worse', 'product maybe', 'acneprone', 'avoid', 'not', 'naturally', 'nivea', 'super', 'moisturised', 'though creating', 'patches']",nivea essential daycreme smooth moisturised sadly not sold live recommended derms considered super patch flaky initially patch worse product maybe acneprone avoid not naturally nivea super moisturised though creating patch,0.32,positive
1,"basically just sunscreen, didn’t moisturize my skin and left white patchinessleaves white cast and patchy",CeraVe,"['basically', 'left', 'patchinessleaves', 'cast', 'patchy']",basically left patchinessleaves cast patchy,0.0,neutral
1,left a white cast on the skinjust no,CeraVe,"['left', 'cast', 'skinjust']",left cast skinjust,0.0,neutral
1,leaves a noticeable white caste.not for color skin tones.,CeraVe,"['leaves', 'noticeable', 'caste not', 'color', 'tones']",leaf noticeable caste not color tone,0.0,neutral
1,"the formula is quite thick and it leaves a white cast that does eventually get absorbed, but it does make me feel hot and sweaty in the meantime, enough that putting make up on is a challenge. my skin feels also quite greasy after i use this.too thick of a formula",CeraVe,"['formula', 'leaves', 'cast', 'eventually', 'absorbed', 'hot', 'sweaty', 'putting', 'challenge', 'feels', 'greasy', 'this too', 'formula']",formula leaf cast eventually absorbed hot sweaty putting challenge feel greasy this too formula,0.0772,positive
1,"update:daughter with sensitive skin used this and her skin was very itchy with red bumps. do not buy for sensitive skin.-----------------for the price, it is not worth.used this at daytime as i was using cerave retinol resurfacing serum at night. my skin was very flaky and dry. i thought this would help since i needed a moisturizer with sun protection.it did nothing for my skin, to be honest. left a chalky residue on top of my flaky dry skin. i reapplied every hour to relieve dryness. after a few hours i washed my face and used petroleum jelly instead. very overpriced for such a weak product.update: not for sensitive skin :no effect with cerave retinol serum",CeraVe,"['update', 'daughter', 'itchy', 'red', 'bumps', 'not', 'not', 'worth used', 'daytime', 'resurfacing', 'flaky', 'protection it', 'honest', 'left', 'chalky', 'residue', 'flaky', 'reapplied', 'hour', 'relieve', 'dryness', 'hours', 'washed', 'petroleum', 'jelly', 'overpriced', 'weak', 'product update', 'not']",update daughter itchy red bump not not worth used daytime resurfacing flaky protection it honest left chalky residue flaky reapplied hour relieve dryness hour washed petroleum jelly overpriced weak product update not,0.3166,positive
1,"everything was perfect, until it came time to open it and use it. first thing i noticed was a “flaw” on the bottom of the container. i look past it, and start pumping to get product. the pump/spout infact does not work. i pushed it at least 40 times. so to use it, i have to unscrew the whole top, and use the straw attached to the lid/spout to get out product.arrived broken… 😞",CeraVe,"['perfect', 'flaw', 'start', 'pumping', 'pumpspout', 'infact', 'not', 'pushed', 'times', 'unscrew', 'straw', 'attached', 'lidspout', 'product arrived', 'broken']",perfect flaw start pumping pumpspout infact not pushed time unscrew straw attached lidspout product arrived broken,0.1531,positive
1,the product came in an opened box and the nozzle was opened. i don’t know if someone has used it or not but i’m afraid to use something that was already opened.it came opened,CeraVe,"['nozzle', 'not', 'afraid', 'opened it']",nozzle not afraid opened it,0.0,neutral
2,"i bought this because i was looking for a proper facial moisturizer, cerave is of course well known and this one specifically has spf30 so it seemed like a good option. seemed okay at first but while i rubbed it in my skin it was.. clumping up? which i could tolerate as long as it did its job. later in the day after getting home i noticed my face was red which was strange but i ignored it. i put it on the next day and my face not only turned red but my face also burned, as well as a rash on my neck. last time i checked i’m not allergic to anything, i’ve never had issues with trying new products before.read the ingredients! make sure you’re not allergic!",CeraVe,"['proper', 'option', 'rubbed', 'clumping', 'tolerate', 'job', 'red', 'strange', 'not', 'red', 'burned', 'rash', 'neck', 'checked', 'not', 'allergic', 'issues', 'products', 'before read', 'ingredients', 'not', 'allergic']",proper option rubbed clumping tolerate job red strange not red burned rash neck checked not allergic issue product before read ingredient not allergic,0.4997,positive
2,i want to like this product because i’m happy with other cerave products but this moisturizer makes my face break out. i think it’s the spf 30 sunscreen that’s causing the issue. this is why i gave it only 1 star.causes breakouts,CeraVe,"['happy', 'products', 'break', 'causing', 'star causes', 'breakouts']",happy product break causing star causes breakout,0.5719,positive
2,"i really wanted to like this product. i stuck to it and gave it a chance but unfortunately it's just not good. it leaves a horrible white cast, and if it gets around your eyebrows they will stay white. it is difficult to spread around your face, and gets flaky. feels like it just stays on your face, and for those with oily skin will just make you look oily with a horrible white cast. avoid if possible.just not good",CeraVe,"['stuck', 'chance', 'not', 'leaves', 'horrible', 'cast', 'eyebrows', 'stay', 'difficult', 'flaky', 'feels', 'stays', 'horrible', 'cast', 'avoid', 'possible just', 'not']",stuck chance not leaf horrible cast eyebrow stay difficult flaky feel stay horrible cast avoid possible just not,0.25,positive
2,thought i had found a better product. the main competitor of this brand had peg in theirs. this contains propylparaben. just google it. it's not good. :(contains parabens! propylparaben,CeraVe,"['main', 'competitor', 'peg', 'propylparaben', 'google', 'not', 'parabens', 'propylparaben']",main competitor peg propylparaben google not parabens propylparaben,0.0,neutral
2,for some reason this moisturizer always peels. i’ve done about everything right to prevent it from peeling but it still does it. ( and no it’s not dry skin). don’t buy unless you want white poop all over your face and then have people pointing it out 😀.disappointed,CeraVe,"['reason', 'peels', 'prevent', 'peeling', 'not', 'poop', 'disappointed']",reason peel prevent peeling not poop disappointed,0.3927,positive
2,i love all cerave lotions but this one causes my face to break out. i think it’s the sun screen. regular moisturize lotion didn’t break out my face.break out,CeraVe,"['love', 'lotions', 'break', 'screen', 'regular', 'break', 'face break']",love lotion break screen regular break face break,0.6369,positive
2,"so i read that getting a moisturizer with a spf in it can benefit from a step in your routine and it’ll save money on buying one product instead of one. but when i put this on, my skin looks so oily and greasy! it made me breakout! my other products didn’t look bad on my skin and this is the last thing i do in my skincare am routine. plus, the white cast never really goes away. 2/5not good!",CeraVe,"['read', 'benefit', 'step', 'save', 'money', 'buying', 'greasy', 'breakout', 'products', 'bad', 'cast']",read benefit step save money buying greasy breakout product bad cast,0.4019,positive
2,"i run daily. i want a face lotion with sunblock but can't stand the smell of sunblock. this lotion, like all others, smells like sunblock. why can't anyone deliver one that just smells like lotion or nothing at all? if you don't like the smell of sunblock, don't buy this one. if you just want a lotion, and don't mind the smell of sunblock, it's fine.everyone uses this but again - why can't a face lotion with sunblock not smell like sunblock.",CeraVe,"['sunblock', 'nt', 'stand', 'sunblock', 'smells', 'sunblock', 'nt', 'deliver', 'smells', 'nt', 'sunblock', 'nt', 'nt', 'mind', 'sunblock', 'fine everyone', 'nt', 'sunblock', 'not', 'sunblock']",sunblock nt stand sunblock smell sunblock nt deliver smell nt sunblock nt nt mind sunblock fine everyone nt sunblock not sunblock,0.2023,positive
2,cerave has great products and i use the face wash and retinol serum so i figured i would get this but it just doesn't feel good on my skin. my face feels sticky and oilyi don't like it!makes my face feel sticky,CeraVe,"['products', 'figured', 'nt', 'feels', 'sticky', 'oilyi', 'nt', 'sticky']",product figured nt feel sticky oilyi nt sticky,0.0,neutral
2,"pros– moisturizes really well.– protects from uvb radiation.– doesn't smell.– comes with a pump.cons– leaves a white cast.– pills.– makes my face look sweaty when i'm hot.reviewi'm finishing my second bottle of this moisturizer, and i really wanted to like it. i like the price and the fact that it's supposed to hydrate and protect your skin from sun damage all in one product, no separate sunscreen needed. and sure, it does hydrate really well: my skin felt silky smooth, and i even got complimented on how supple it was. the moisturizer also doesn't smell – all the more reasons to like it.but, unfortunately, i couldn't. first of all, it leaves a white cast that is noticeable even on my very pale skin. i also noticed that it tends to pill. the moisturizer absorbs quickly after i apply it, but if i rub it a touch too much to spread more evenly, the sunscreen would ball up and leave patches of white residue on my face. before applying this moisturizer, i just wash my face with the cerave hydrating cleanser, yet it still manages to pill. i haven't tried, but i also can't imagine what would happen if i used more products before it.it also tends to make my face look excessively sweaty when i'm hot. it feels like sweat forms on my face and doesn't go away. it just stays in place, unless i wipe it. this doesn't happen if i don't wear this moisturizer and if i'm not really hot. to illustrate how bad it is, i ran to a friend's place in the winter and got a bit hot. when i came back from washing my hands, my friend asked me if i'd washed my face too. i didn't.i am also concerned about how well it protects from uva spectrum radiation. it is supposed to offer broad-spectrum protection, yet the manufacturer doesn't specify the uva-related ratings, such as pa or ppd, which is expected in the us, but doesn't inform me.leaves a white cast",CeraVe,"['pros', 'protects', 'uvb', 'radiation', 'nt', 'pump cons', 'leaves', 'cast', 'pills', 'sweaty', 'hot reviewi', 'finishing', 'supposed', 'hydrate', 'protect', 'damage', 'separate', 'hydrate', 'silky', 'smooth', 'complimented', 'supple', 'nt', 'reasons', 'it but', 'nt', 'leaves', 'cast', 'noticeable', 'pale', 'pill', 'absorbs', 'touch', 'ball', 'patches', 'residue', 'manages', 'pill', 'nt', 'nt', 'imagine', 'happen', 'products', 'it it', 'excessively', 'sweaty', 'hot', 'feels', 'sweat', 'forms', 'nt', 'stays', 'wipe', 'nt', 'happen', 'nt', 'not', 'hot', 'illustrate', 'bad', 'friend', 'winter', 'hot', 'washing', 'hands', 'friend', 'washed', 'didnt i', 'concerned', 'protects', 'uva', 'spectrum', 'radiation', 'supposed', 'offer', 'broadspectrum', 'manufacturer', 'nt', 'uvarelated', 'ratings', 'ppd', 'expected', 'nt', 'inform', 'me leaves', 'cast']",pro protects uvb radiation nt pump cons leaf cast pill sweaty hot reviewi finishing supposed hydrate protect damage separate hydrate silky smooth complimented supple nt reason it but nt leaf cast noticeable pale pill absorbs touch ball patch residue manages pill nt nt imagine happen product it it excessively sweaty hot feel sweat form nt stay wipe nt happen nt not hot illustrate bad friend winter hot washing hand friend washed didnt i concerned protects uva spectrum radiation supposed offer broadspectrum manufacturer nt uvarelated rating ppd expected nt inform me leaves cast,0.9715,positive
2,package came out open inside bag which i didn't like it.because i didn't expect.i need substitute for my product.it came open package,CeraVe,"['package', 'nt', 'it because', 'nt', 'expect i', 'substitute', 'product it', 'package']",package nt it because nt expect i substitute product it package,0.0,neutral
